BacDMH6301	BacDMH6302	BacDMH6303	BacDMH6304	BacDMH6305	BacDMH6306	BacDMH6307	BacDMH6308	BacDMH6309	BacDMH6310	BacDMH6311	BacDMH6312	BacDMH6313	BacDMH6314	BacDMH6315	BacWMH6302	BacWMH6303	BacWMH6304	BacWMH6305	BacWMH6306	BacWMH6308	BacWMH6309	BacWMH6310	BacWMH6311	BacWMH6312	BacWMH6313	BacWMH6314	BacWMH6315	BacDMH63ZH01	BacDMH63ZH02	BacDMH63ZH03	BacDMH63ZH04	BacDMH63ZH05	BacDMH63ZH06	BacDMH63ZH07	BacDMH63ZH08	BacDMH63ZH09	BacDMH63ZH10	BacDMH63ZH11	BacDMH63ZH12	BacDMH63ZH13	BacDMH63ZH14	BacDMH63ZH15	BacWMH63ZH01	BacWMH63ZH02	BacWMH63ZH03	BacWMH63ZH04	BacWMH63ZH05	BacWMH63ZH06	BacWMH63ZH07	BacWMH63ZH08	BacWMH63ZH09	BacWMH63ZH10	BacWMH63ZH11	BacWMH63ZH12	BacWMH63ZH13	BacWMH63ZH14	BacWMH63ZH15	BacDWYJ01	BacDWYJ03	BacDWYJ04	BacDWYJ06	BacDWYJ08	BacDWYJ09	BacDWYJ11	BacDWYJ12	BacDWYJ13	BacDWYJ14	BacDWYJ15	BacWWYJ01	BacWWYJ02	BacWWYJ03	BacWWYJ04	BacWWYJ05	BacWWYJ06	BacWWYJ08	BacWWYJ09	BacWWYJ10	BacWWYJ11	BacWWYJ12	BacWWYJ13	BacWWYJ15	Bac2DWYJ01	Bac2DWYJ02	Bac2DWYJ03	Bac2DWYJ04	Bac2DWYJ05	Bac2DWYJ06	Bac2DWYJ07	Bac2DWYJ08	Bac2DWYJ09	Bac2DWYJ10	Bac2DWYJ11	Bac2DWYJ12	Bac2DWYJ13	Bac2DWYJ14	Bac2DWYJ15	Bac2WWYJ01	Bac2WWYJ02	Bac2WWYJ03	Bac2WWYJ05	Bac2WWYJ06	Bac2WWYJ07	Bac2WWYJ08	Bac2WWYJ09	Bac2WWYJ12	Bac2WWYJ13	Bac2WWYJ15	Bac2DMH6301	Bac2DMH6302	Bac2DMH6304	Bac2DMH6305	Bac2DMH6306	Bac2DMH6307	Bac2DMH6308	Bac2DMH6312	Bac2WMH6301	Bac2WMH6302	Bac2WMH6303	Bac2WMH6305	Bac2WMH6306	Bac2WMH6307	Bac2WMH6309	Bac2WMH6310	Bac2WMH6311	Bac2WMH6312	Bac2DMH63ZH01	Bac2DMH63ZH02	Bac2DMH63ZH03	Bac2DMH63ZH04	Bac2DMH63ZH05	Bac2DMH63ZH06	Bac2DMH63ZH07	Bac2DMH63ZH08	Bac2DMH63ZH09	Bac2DMH63ZH10	Bac2DMH63ZH11	Bac2DMH63ZH12	Bac2DMH63ZH13	Bac2DMH63ZH14	Bac2DMH63ZH15	Bac2WMH63ZH01	Bac2WMH63ZH02	Bac2WMH63ZH03	Bac2WMH63ZH04	Bac2WMH63ZH05	Bac2WMH63ZH06	Bac2WMH63ZH07	Bac2WMH63ZH08	Bac2WMH63ZH09	Bac2WMH63ZH10	Bac2WMH63ZH11	Bac2WMH63ZH12	Bac2WMH63ZH13	Bac2WMH63ZH14	Bac2WMH63ZH15	BacDBS01	BacDBS02	BacDBS03	BacDBS04	BacDBS05	BacDBS06	BacWBS01	BacWBS02	BacWBS03	BacWBS04	BacWBS05	BacWBS06	Bac2DBS01	Bac2DBS02	Bac2DBS03	Bac2DBS04	Bac2DBS05	Bac2DBS06	Bac2WBS01	Bac2WBS02	Bac2WBS03	Bac2WBS04	Bac2WBS05	Bac2WBS06
OTU_370	1.70082490007654	0.719372706999496	0.751032669921142	0.843454790823212	0.753579502637528	1.58290462999604	4.47761194029851	1.44133756125685	0.871535645807914	0	2.23613595706619	2.43466969647784	0	2.27324391907252	0	2.43684509787994	0	0	0	0.843881856540084	0	0	0	0.80006400512041	0	3.45871162991786	1.63105529277443	6.28197074396482	0.892697732547759	0.844594594594595	0.827061450665785	0	1.57517523824525	1.72607232243031	3.123291949715	0	1.67434072833822	0	0	0	1.66763945634954	1.5420200462606	1.69419737399407	1.54012012937009	0	0.775855380557064	0.711845102505695	4.21976538104481	0	1.5852885225111	0	1.70575692963753	3.48583877995643	0.730033581544751	0	0.856677803478112	1.47623265426631	1.5124016938899	2.52589037635767	2.24232005381568	0	0	0	1.68690958164642	2.20054280055747	2.30627306273063	2.22651031616447	0	0.738443361394181	3.13087038196619	3.17107975265578	4.93664637156492	1.73565911654951	2.46913580246914	6.00137174211248	3.44500904314874	1.66889185580774	2.43862786538774	6.56868379998358	0.834654870211168	3.37809306646398	1.71732783788425	1.86375920231106	0	0	0.844309354947653	1.74140182847192	1.8828845791753	2.47606470782436	0	1.80521707735355	0.927213722763097	1.69434090138936	3.6238448994383	0	3.55840227737746	1.82498403138973	3.42319212665811	0.856677803478112	0	0.995222929936306	0	0.84167999326656	0	0.914076782449726	2.24089635854342	0.898714837781972	5.33428165007112	2.39368068299689	2.34521575984991	1.81110205560083	2.52143217347453	0.883314194859111	8.35104767689037	0	2.49979168402633	0.79484937604324	0	3.59421331656034	0.991669972233241	5.00300180108065	2.88822566669876	0	6.97958471470947	3.04971027752364	3.1055900621118	3.9852545581349	1.874941408081	6.93541395752059	3.99680255795364	4.26894343649947	0.937382827146607	0.939143501126972	4.62834397852448	1.23655249165327	4.64468183929401	0.824266402901418	0.909256228405165	0.869640838333768	3.48007656168436	0	3.24175378879974	2.57334019557386	0.833263894675444	0	1.60025604096655	0	3.95288165072338	1.58265411094405	2.77443817626931	2.59291270527226	1.52010336702896	0	1.53480162688972	2.97287253808993	3.1055900621118	23.9134955292161	27.7403503209955	20.0874394422782	20.3600514359194	18.5722576900754	9.06043308870164	26.1516797425065	10.901558922926	17.3651308173188	21.4765100671141	16.0612799604645	19.3710118505014	29.7060662914321	21.0585427488418	12.3800680903745	9.33457794372583	16.1521895190237	18.2572614107884	0	14.396256973187	3.66300366300366	6.99300699300699	4.33150447588796	15.179625569236
OTU_376	1.70082490007654	0	0	0	0	0	1.49253731343284	0	0	0	0	0	0	0	0.773694390715667	0	0	0	0	0	0.831255195344971	0.841750841750842	0.883626402756914	0	0	0	0	0	0	0.844594594594595	0	0.732547066149	0	0	0.78082298742875	0	0	0	0	0	0	0	0	0	0	0	0	0.843953076208963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82277439526082	0	0.823045267489712	0	0	0	0	1.64217094999589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3971719692244	18.2293730680827	10.634526763559	21.4316330904415	4.64306442251886	21.7450394128839	11.0641721987528	23.9834296304372	13.8921046538551	16.1073825503356	32.1225599209291	22.7894257064722	0	0	0	0	0	0	0	0	0	0	0	0
OTU_384	1.70082490007654	1.43874541399899	2.25309800976342	0.843454790823212	2.26073850791258	1.58290462999604	0.746268656716418	1.44133756125685	0	0.827061450665785	2.98151460942159	1.62311313098523	5.18941359626362	1.51549594604834	1.54738878143133	0.812281699293315	0	3.28974422238671	1.73656334114787	3.37552742616034	3.32502078137988	1.68350168350168	5.30175841654149	2.40019201536123	4.96154800297693	11.240812797233	5.70869352471049	17.9484878398995	11.6050705231209	8.44594594594595	3.30824580266314	2.930188264596	6.30070095298102	5.17821696729093	8.58905286171625	13.3155792276964	10.8832147341984	8.64779874213836	4.63678516228748	0.807102502017756	4.16909864087384	5.39707016191211	6.77678949597628	9.24072077622055	6.24707168514759	11.637830708356	2.84738041002278	0.843953076208963	2.94833050784993	6.34115409004439	0.720513005259745	8.52878464818763	5.22875816993464	0.730033581544751	3.18420633657061	4.28338901739056	1.47623265426631	3.02480338777979	2.52589037635767	0	0	0	0.721552781585973	2.53036437246964	0.73351426685249	2.30627306273063	1.48434021077631	2.30096640589047	0	10.1753287413901	2.37830981449183	2.46832318578246	0.867829558274755	3.29218106995885	2.57201646090535	9.47377486865903	2.50333778371162	10.5673874166802	5.74759832498563	20.031716885068	6.75618613292796	2.57599175682638	6.52315720808871	22.1818915103852	12.0582506261015	5.06585612968592	3.48280365694384	3.76576915835059	10.7296137339056	11.8463360974784	4.51304269338388	32.4524802967084	11.8603863097255	26.2728755209277	10.8117848454816	7.11680455475492	5.47495209416918	7.70218228498074	27.4136897112996	37.2315035799523	5.97133757961783	19.2219679633867	17.6752798585978	20.4753850262619	30.1645338208409	11.2044817927171	16.1768670800755	8.89046941678521	14.3620840979813	8.59912445278299	15.3943674726071	8.40477391158178	27.3827400406325	13.6653507440024	6.40820249919897	9.16590284142988	0.79484937604324	7.38347946469774	5.39131997484051	4.9583498611662	8.00480288172904	7.70193511119669	11.0853572508314	13.0867213400803	6.09942055504727	5.175983436853	8.96682275580353	4.68735352020249	4.33463372345037	3.19744204636291	11.7395944503735	15.9355080614923	10.3305785123967	9.25668795704897	12.3655249165327	8.12819321876452	11.5397296406198	3.63702491362066	10.4356900600052	8.70019140421089	4.84496124031008	2.43131534159981	11.1511408474867	31.6640279976669	10.5026256564141	6.40102416386622	3.18598168060534	6.3246106411574	14.2438869984965	4.62406362711551	12.9645635263613	5.32036178460135	12.4667553191489	5.37180569411404	2.22965440356745	3.88198757763975	0	0	0	0	0	0	0	0	0	0	0	0	3.12695434646654	19.654639898919	6.19003404518725	5.3340445392719	5.3840631730079	4.9792531120332	2.71849938833764	14.396256973187	9.15750915750916	11.1888111888112	1.44383482529599	5.05987518974532
OTU_40	1.70082490007654	12.9487087259909	13.5185880585805	32.0512820512821	70.8364732479277	3.95726157499011	1.49253731343284	2.16200634188527	1.74307129161583	4.13530725332892	17.8890876565295	6.49245252394092	37.0672399733116	9.09297567629007	6.96324951644101	4.87369019575989	2.45740498034076	4.93461633358006	8.68281670573934	6.75105485232067	5.8187863674148	26.0942760942761	6.1853848192984	11.2008960716857	4.13462333581411	23.3463035019455	32.6211058554885	30.5124293278291	4.4634886627388	67.5675675675676	9.92473740798941	1.465094132298	9.45105142947153	0.863036161215155	1.5616459748575	7.83269366335083	77.019673503558	11.0062893081761	11.5919629057187	1.61420500403551	4.16909864087384	4.6260601387818	17.7890724269377	3.85030032342523	19.5220990160862	6.20684304445651	12.1013667425968	3.37581230483585	5.15957838873738	7.13379835129994	0	3.41151385927505	20.9150326797386	10.2204701416265	9.55261900971183	5.14006682086867	2.21434898139947	2.26860254083485	0.841963458785889	0.74744001793856	1.6249593760156	21.8340611353712	1.44310556317195	0	2.20054280055747	3.0750307503075	0.742170105388155	47.5533057217365	2.21533008418254	7.04445835942392	0.792769938163945	3.29109758104328	3.47131823309902	0.823045267489712	2.57201646090535	6.02876582551029	1.66889185580774	114.615509673224	6.56868379998358	11.6851681829563	12.6678489992399	3.4346556757685	17.7057124219551	79.6531558782012	175.308412948706	6.75447483958122	5.22420548541576	8.47298060628883	9.07890392868934	27.9235065154849	5.41565123206065	17.6170607324988	51.6773974923755	26.2728755209277	37.8412469591855	43.5904278978739	6.38744410986404	78.7334189131365	173.048916302579	66.8257756563246	13.9331210191083	74.141876430206	134.66879892265	40.9507700525238	234.00365630713	80.672268907563	25.1640154578952	26.6714082503556	20.745232585973	296.278924327705	121.343837725256	48.7476886871743	25.6161116509142	12.9061645915579	28.0358859339955	44.996250312474	426.83411493522	263.036455929857	76.3770329769072	43.6334787782626	26.0156093656194	43.3233850004814	440.391010783029	66.30605478974	125.038121378469	53.8302277432712	38.8562319418153	48.7484766101059	6.93541395752059	76.7386091127098	60.8324439701174	361.82977127859	6.57400450788881	44.432102193835	50.6986521577841	19.7398978169995	9.06693043191559	31.8239679941808	163.492477606748	12.1802679658952	132.751937984496	22.6922765215982	56.6134843026248	284.142988084326	91.52288072018	40.8065290446471	20.7088809239347	32.4136295359317	72.0107620479544	58.2632017016554	84.7018150388937	54.7237212130425	202.792553191489	79.8096845982657	163.507989594946	76.8633540372671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33351113481798	0	3.3195020746888	0	0	0	0	0	0
OTU_433	1.70082490007654	0	0.751032669921142	1.68690958164642	0.753579502637528	1.58290462999604	3.73134328358209	2.16200634188527	0	1.65412290133157	2.23613595706619	0.811556565492615	0.741344799466232	0.757747973024172	1.54738878143133	0.812281699293315	3.27653997378768	0	1.73656334114787	0.843881856540084	2.49376558603491	0.841750841750842	2.65087920827074	1.60012801024082	0	2.59403372243839	2.44658293916164	3.5896975679799	3.57079093019104	0.844594594594595	0	0	0	2.58910848364546	2.34246896228625	2.34980809900525	5.86019254918376	1.57232704402516	1.54559505409583	1.61420500403551	0	4.6260601387818	0.847098686997035	2.31018019405514	0	0.775855380557064	0.711845102505695	1.68790615241793	0	0.792644261255549	0.720513005259745	2.55863539445629	1.74291938997821	0	2.38815475242796	0.856677803478112	0	0	2.52589037635767	0	0	6.02318927872308	0.721552781585973	9.27800269905533	4.40108560111494	8.45633456334563	5.19519073771708	6.90289921767142	2.95377344557672	5.47902316844083	1.58553987632789	2.46832318578246	4.33914779137377	2.46913580246914	0	1.72250452157437	1.66889185580774	0.812875955129247	2.46325642499384	0	2.53356979984799	0	0.931879601155531	6.04960677555959	1.85511548093869	0.844309354947653	0.87070091423596	0	3.30141961043249	0	0	4.63606861381548	0.84717045069468	1.81192244971915	0.900982070456798	1.77920113868873	0.912492015694863	2.56739409499358	3.42671121391245	1.90930787589499	0	0.91533180778032	0	0	0.914076782449726	1.12044817927171	1.79742967556394	0	1.59578712199793	0.781738586616635	1.81110205560083	0.840477391158178	2.64994258457733	0	0	1.66652778935089	0	1.84586986617443	0.898553329140084	2.97500991669972	0	0.962741888899586	0	0.872448089338684	1.01657009250788	1.0351966873706	1.99262727906745	0	0	0	0	0	0.939143501126972	0.925668795704897	1.23655249165327	2.322340919647	0	0.909256228405165	0	2.61005742126327	1.93798449612403	0	0.857780065191285	0.833263894675444	0.750187546886722	0.800128020483277	0.796495420151334	0	0	0	2.59291270527226	1.52010336702896	0	0.767400813444862	1.48643626904496	0.77639751552795	13.5163235599917	5.5480700641991	17.7242112725984	4.2863266180883	6.96459663377829	0.906043308870164	0	6.54093535375559	4.63070155128502	4.02684563758389	2.47096614776378	7.97629899726527	1.56347717323327	2.80780569984557	0	2.66702226963595	0	3.3195020746888	0	5.39859636494511	3.66300366300366	0	2.88766965059197	0
OTU_452	1.70082490007654	0.719372706999496	1.50206533984228	0.843454790823212	0	1.58290462999604	0	0.720668780628423	0.871535645807914	0	0.745378652355396	0	0	0	0	0	0	0.822436055596677	0	0	1.66251039068994	0	0	0.80006400512041	1.65384933432564	0.864677907479464	1.63105529277443	2.69227317598492	2.67809319764328	0.844594594594595	0.827061450665785	0.732547066149	1.57517523824525	1.72607232243031	0	0.783269366335083	3.34868145667643	0	3.09119010819165	1.61420500403551	1.66763945634954	0	0.847098686997035	0	1.5617679212869	0	1.42369020501139	0.843953076208963	0	0	1.44102601051949	0	0	1.4600671630895	0	0	0.738116327133156	0	0.841963458785889	0	0	0.752898659840386	0	0.843454790823212	0.73351426685249	0.768757687576876	1.48434021077631	3.83494400981746	0	0.782717595491547	1.58553987632789	0	2.60348867482426	0.823045267489712	1.71467764060357	0	2.50333778371162	1.62575191025849	2.46325642499384	0	0	2.57599175682638	4.65939800577765	2.0165355918532	3.71023096187738	3.37723741979061	1.74140182847192	0	0	0.846166864105602	0.902608538676776	0.927213722763097	1.69434090138936	2.71788367457873	3.60392828182719	2.66880170803309	2.73747604708459	1.71159606332905	0.856677803478112	5.72792362768496	0.995222929936306	1.83066361556064	2.52503997979968	3.56093652630642	0.914076782449726	2.24089635854342	0.898714837781972	1.77809388335704	2.39368068299689	0.781738586616635	0.905551027800417	1.68095478231636	1.76662838971822	3.7959307622229	1.60205062479974	0.833263894675444	0.79484937604324	4.61467466543609	1.79710665828017	2.97500991669972	2.00120072043226	1.92548377779917	1.00775975007558	2.61734426801605	3.04971027752364	1.0351966873706	2.98894091860118	0.937470704040499	0.866926744690074	2.39808153477218	1.06723585912487	0	1.87828700225394	3.70267518281959	9.89241993322617	0	1.64853280580284	0.909256228405165	1.73928167666754	4.35009570210545	0.968992248062015	5.67306913039955	0	0	3.00075018754689	0.800128020483277	3.98247710075667	4.74345798086805	3.16530822188811	12.0225654305003	3.45721694036301	2.28015505054344	9.14228723404255	1.53480162688972	3.71609067261241	3.1055900621118	46.7872738615097	13.4738844416264	22.4506676119579	18.2168881268753	26.6976204294835	17.2148228685331	4.02333534500101	2.1803117845852	11.5767538782125	12.0805369127517	0	4.55788514129444	23.4521575984991	29.4819598483785	24.760136180749	12.0016002133618	8.97343862167983	13.2780082987552	9.51474785918173	21.5943854597805	14.6520146520147	12.5874125874126	12.9945134276639	20.2395007589813
OTU_467	1.70082490007654	0.719372706999496	0	0	0	0	0	0	2.61460693742374	0	0	0.811556565492615	0	1.51549594604834	0	7.31053529363983	3.27653997378768	0.822436055596677	2.6048450117218	0	1.66251039068994	0	7.95263762481223	1.60012801024082	0	0.864677907479464	0	3.5896975679799	0	0	1.65412290133157	0	0	1.72607232243031	1.5616459748575	0	2.51151109250732	0	0	0.807102502017756	0	1.5420200462606	1.69419737399407	0.770060064685045	0	0.775855380557064	0	1.68790615241793	0	1.5852885225111	0	3.41151385927505	0	0.730033581544751	0.796051584142652	0.856677803478112	3.69058163566578	0	0	1.49488003587712	0	1.50579731968077	0.721552781585973	1.68690958164642	1.46702853370498	0.768757687576876	2.22651031616447	4.60193281178095	0	1.56543519098309	1.58553987632789	2.46832318578246	6.94263646619804	4.11522633744856	4.28669410150892	4.30626130393592	2.50333778371162	0	3.28434189999179	2.5039646106335	2.53356979984799	1.71732783788425	0	1.0082677959266	0	0	0	0	0.825354902608121	0.846166864105602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66714082503556	0	0.781738586616635	0	0	0	0	0	0.833263894675444	0	0	0	0	0	0.962741888899586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824266402901418	0.909256228405165	0	0	0	0.810438447199935	0	0	0	0	0.796495420151334	3.1623053205787	0	0	0	0	0.831117021276596	0	0	0	2.07943439384487	3.96290718871364	4.72645633935957	4.2863266180883	3.48229831688915	7.24834647096131	13.0758398712533	5.45077946146299	25.4688585320676	6.71140939597315	8.64838151717322	5.69735642661805	0	5.61561139969114	0	0	0	1.6597510373444	1.35924969416882	0	1.83150183150183	1.3986013986014	2.88766965059197	1.68662506324844
OTU_509	1.70082490007654	4.31623624199698	3.00413067968457	0.843454790823212	6.78221552373775	0.791452314998021	2.98507462686567	0	0.871535645807914	2.48118435199735	13.4168157423971	0.811556565492615	1.48268959893246	0	1.54738878143133	3.24912679717326	0.81913499344692	0	0.868281670573934	5.90717299578059	0	10.1010101010101	0	7.20057604608369	2.48077400148846	1.72935581495893	1.63105529277443	30.5124293278291	0.892697732547759	3.37837837837838	1.65412290133157	0	1.57517523824525	0.863036161215155	2.34246896228625	0	29.3009627459188	0.786163522012579	5.40958268933539	0	1.66763945634954	0.771010023130301	7.62388818297332	4.62036038811027	3.12353584257379	20.9480952750407	2.13553530751708	0.843953076208963	1.47416525392497	3.17057704502219	0	1.70575692963753	0	0.730033581544751	0	10.2801336417373	2.95246530853262	1.5124016938899	0	0	0	0	0.721552781585973	6.74763832658569	0	0.768757687576876	1.48434021077631	0	0	7.82717595491547	10.3060091961313	1.64554879052164	0.867829558274755	1.64609053497942	0	2.58375678236155	2.50333778371162	2.43862786538774	5.74759832498563	4.17327435105584	3.37809306646398	0.858663918942126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.856677803478112	0	2.98566878980892	2.74599542334096	1.68335998653312	0	0	0	0.898714837781972	0	1.59578712199793	0	1.81110205560083	0	0	0	1.60205062479974	2.49979168402633	0	3.69173973234887	0.898553329140084	0	0	25.9940310002888	3.02327925022675	2.61734426801605	0	0	0.996313639533725	16.874472672729	0.866926744690074	0	1.06723585912487	23.4345706786652	0	0	0	4.64468183929401	1.64853280580284	0	0	0	2.90697674418605	0	4.28890032595642	0.833263894675444	0.750187546886722	1.60025604096655	0.796495420151334	0	2.37398116641608	0	0	0.760051683514479	0	0.767400813444862	0	0	0	3.96290718871364	0	2.14316330904415	0	0.906043308870164	0	3.27046767687779	0	1.34228187919463	0	0	0	0	1.54750851129681	1.33351113481798	0	0	0	3.59906424329674	0	0	0	1.68662506324844
OTU_511	1.70082490007654	1.43874541399899	0.751032669921142	0.843454790823212	0	2.37435694499406	0	0.720668780628423	0	0	0	0.811556565492615	0	0.757747973024172	0	3.24912679717326	0.81913499344692	1.64487211119335	0.868281670573934	0	0	0	0	0	0	1.72935581495893	0	0	0	0	0.827061450665785	0.732547066149	0	0.863036161215155	1.5616459748575	0.783269366335083	3.34868145667643	0	0.772797527047913	0	0	0.771010023130301	1.69419737399407	3.08024025874018	0	1.55171076111413	0	1.68790615241793	0	0.792644261255549	0	0.852878464818763	0.871459694989107	0.730033581544751	0.796051584142652	0	0.738116327133156	0	0	0	0	0	0.721552781585973	0	1.46702853370498	1.53751537515375	0.742170105388155	2.30096640589047	4.43066016836509	1.56543519098309	4.75661962898367	1.64554879052164	1.73565911654951	1.64609053497942	2.57201646090535	0	0	0.812875955129247	3.28434189999179	0	0	0	1.86375920231106	0	0	0	0	2.82432686876294	1.65070980521624	1.6923337282112	0	0.927213722763097	0.84717045069468	0.905961224859576	0.900982070456798	1.77920113868873	3.64996806277945	0.855798031664527	1.71335560695622	0.954653937947494	0.995222929936306	2.74599542334096	2.52503997979968	0.890234131576605	2.74223034734918	3.36134453781513	1.79742967556394	1.77809388335704	0	0	0.905551027800417	0.840477391158178	5.29988516915467	3.7959307622229	0.801025312399872	0	0.79484937604324	0.922934933087217	0.898553329140084	0.991669972233241	4.00240144086452	2.88822566669876	1.00775975007558	3.48979235735474	3.04971027752364	2.0703933747412	2.98894091860118	0	0.866926744690074	0.799360511590728	0	0	0.939143501126972	2.77700638711469	4.94620996661308	0	0	0	0	0	0	0	2.57334019557386	0.833263894675444	3.00075018754689	3.20051208193311	0.796495420151334	3.1623053205787	0.791327055472027	1.8496254508462	0	0	1.66223404255319	3.83700406722431	4.45930880713489	0	59.2638802245789	15.8516287548546	55.5358619874749	27.8611230175739	58.0383052814858	36.2417323548066	30.1750150875075	38.1554562302409	24.3111831442464	32.2147651006711	32.1225599209291	31.9051959890611	3.12695434646654	7.01951424961393	1.54750851129681	4.00053340445393	0	0	4.07774908250646	1.79953212164837	1.83150183150183	1.3986013986014	4.33150447588796	5.05987518974532
OTU_520	1.70082490007654	0.719372706999496	1.50206533984228	1.68690958164642	1.50715900527506	5.54016620498615	3.73134328358209	2.88267512251369	1.74307129161583	2.48118435199735	2.23613595706619	1.62311313098523	0.741344799466232	0.757747973024172	0.773694390715667	2.43684509787994	3.27653997378768	5.75705238917674	1.73656334114787	5.06329113924051	3.32502078137988	5.05050505050505	4.41813201378457	0.80006400512041	1.65384933432564	0.864677907479464	4.07763823193606	1.79484878398995	3.57079093019104	4.22297297297297	3.30824580266314	3.662735330745	2.36276285736788	2.58910848364546	1.5616459748575	1.56653873267017	2.51151109250732	0.786163522012579	2.31839258114374	6.45682001614205	3.33527891269907	0	7.62388818297332	4.62036038811027	2.34265188193035	5.43098766389945	11.3895216400911	1.68790615241793	5.15957838873738	1.5852885225111	0	2.55863539445629	1.74291938997821	0.730033581544751	1.5921031682853	0.856677803478112	3.69058163566578	2.26860254083485	0	0.74744001793856	0.8124796880078	0.752898659840386	2.88621112634389	0.843454790823212	2.93405706740996	2.30627306273063	3.71085052694077	4.60193281178095	1.47688672278836	6.26174076393237	6.34215950531156	1.64554879052164	1.73565911654951	0.823045267489712	0.857338820301783	6.89001808629748	4.17222963951936	3.25150382051699	1.64217094999589	17.5277522744345	6.75618613292796	3.4346556757685	16.7738328207996	17.1405525307522	15.7684815879789	10.1317122593718	16.5433173704832	10.3558651854641	22.2845823704193	20.3080047385344	8.12347684809098	12.0537783959203	19.4849203659776	26.2728755209277	13.514731056852	22.2400142336091	16.4248562825075	11.1253744116389	9.42345583825923	7.63723150357995	10.9474522292994	7.32265446224256	7.57511993939904	5.34140478945963	9.14076782449726	17.9271708683473	6.2910038644738	14.2247510668563	10.3726162929865	8.59912445278299	7.24440822240333	9.24525130273996	11.4830845331684	13.6653507440024	4.80615187439923	5.83284726272811	0.79484937604324	10.1522842639594	5.39131997484051	7.93335977786593	2.00120072043226	1.92548377779917	9.06983775068024	8.72448089338684	8.13256074006303	7.2463768115942	21.918900069742	9.37470704040499	2.60078023407022	14.3884892086331	13.8740661686233	10.3112110986127	5.63486100676183	14.8107007312783	13.602077408186	15.0952159777055	4.94559841740851	8.18330605564648	5.21784503000261	7.8301722637898	6.78294573643411	7.29394602479942	12.008920912678	8.33263894675444	21.0052513128282	12.0019203072492	7.16845878136201	11.0680686220255	8.70459761019229	19.4210672338851	10.371650821089	8.36056851865927	4.15558510638298	8.44140894789349	13.3779264214047	9.3167701863354	21.8340611353712	15.8516287548546	21.269053527118	18.2168881268753	20.8937899013349	24.4631693394944	8.04667069000201	8.72124713834078	12.7344292660338	13.4228187919463	13.5903138127008	9.11577028258888	31.2695434646654	46.3287940474519	24.760136180749	29.3372449659955	44.8671931083991	28.2157676348548	24.4664944950387	14.396256973187	36.6300366300366	12.5874125874126	23.1013572047358	28.6726260752235
OTU_541	1.70082490007654	0.719372706999496	0	0.843454790823212	0	0.791452314998021	0	0	0	0.827061450665785	1.49075730471079	0	0.741344799466232	0	0	2.43684509787994	2.45740498034076	0	2.6048450117218	0	1.66251039068994	1.68350168350168	0.883626402756914	0	0	1.72935581495893	1.63105529277443	0	0	0	1.65412290133157	0	2.36276285736788	1.72607232243031	0	0.783269366335083	1.67434072833822	0	0	0	0.833819728174769	2.3130300693909	2.54129606099111	3.08024025874018	0.780883960643448	0	0	0.843953076208963	0.737082626962483	1.5852885225111	0	0.852878464818763	0.871459694989107	0.730033581544751	0.796051584142652	0	0.738116327133156	0.756200846944949	3.36785383514355	1.49488003587712	0	3.01159463936154	2.16465834475792	4.21727395411606	7.3351426685249	2.30627306273063	3.71085052694077	1.53397760392698	0.738443361394181	3.13087038196619	2.37830981449183	2.46832318578246	1.73565911654951	3.29218106995885	4.28669410150892	3.44500904314874	0.834445927903872	0	3.28434189999179	5.00792922126701	0.844523266615995	1.71732783788425	0	0	0	0	0.87070091423596	0	0	0	0	0	0	0	0.900982070456798	0	0	0	0	0	0	0	0	0	0	2.24089635854342	0	0	0	0.781738586616635	0	0	0	0	0	0	0	0.922934933087217	0	0	1.00060036021613	0	0	1.74489617867737	0	2.0703933747412	0	0	0	0.799360511590728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.790576330144675	0	0.924812725423102	0	0.760051683514479	0	0	0	0	10.3971719692244	14.2664658793691	17.7242112725984	25.7179597085298	12.7684271619269	17.2148228685331	33.1925165962583	33.7948326610705	32.4149108589951	24.1610738255034	21.0032122559921	22.7894257064722	0	1.40390284992279	1.54750851129681	1.33351113481798	1.79468772433597	0	1.35924969416882	1.79953212164837	0	1.3986013986014	1.44383482529599	1.68662506324844
