Class	BacDMH6301	BacDMH6302	BacDMH6303	BacDMH6304	BacDMH6305	BacDMH6306	BacDMH6307	BacDMH6308	BacDMH6309	BacDMH6310	BacDMH6311	BacDMH6312	BacDMH6313	BacDMH6314	BacDMH6315	BacWMH6301	BacWMH6302	BacWMH6303	BacWMH6304	BacWMH6305	BacWMH6306	BacWMH6307	BacWMH6308	BacWMH6309	BacWMH6310	BacWMH6311	BacWMH6312	BacWMH6313	BacWMH6314	BacWMH6315	BacDMH63ZH01	BacDMH63ZH02	BacDMH63ZH03	BacDMH63ZH04	BacDMH63ZH05	BacDMH63ZH06	BacDMH63ZH07	BacDMH63ZH08	BacDMH63ZH09	BacDMH63ZH10	BacDMH63ZH11	BacDMH63ZH12	BacDMH63ZH13	BacDMH63ZH14	BacDMH63ZH15	BacWMH63ZH01	BacWMH63ZH02	BacWMH63ZH03	BacWMH63ZH04	BacWMH63ZH05	BacWMH63ZH06	BacWMH63ZH07	BacWMH63ZH08	BacWMH63ZH09	BacWMH63ZH10	BacWMH63ZH11	BacWMH63ZH12	BacWMH63ZH13	BacWMH63ZH14	BacWMH63ZH15	BacDWYJ01	BacDWYJ02	BacDWYJ03	BacDWYJ04	BacDWYJ05	BacDWYJ06	BacDWYJ07	BacDWYJ08	BacDWYJ09	BacDWYJ10	BacDWYJ11	BacDWYJ12	BacDWYJ13	BacDWYJ14	BacDWYJ15	BacWWYJ01	BacWWYJ02	BacWWYJ03	BacWWYJ04	BacWWYJ05	BacWWYJ06	BacWWYJ07	BacWWYJ08	BacWWYJ09	BacWWYJ10	BacWWYJ11	BacWWYJ12	BacWWYJ13	BacWWYJ14	BacWWYJ15	Bac2DWYJ01	Bac2DWYJ02	Bac2DWYJ03	Bac2DWYJ04	Bac2DWYJ05	Bac2DWYJ06	Bac2DWYJ07	Bac2DWYJ08	Bac2DWYJ09	Bac2DWYJ10	Bac2DWYJ11	Bac2DWYJ12	Bac2DWYJ13	Bac2DWYJ14	Bac2DWYJ15	Bac2WWYJ01	Bac2WWYJ02	Bac2WWYJ03	Bac2WWYJ04	Bac2WWYJ05	Bac2WWYJ06	Bac2WWYJ07	Bac2WWYJ08	Bac2WWYJ09	Bac2WWYJ10	Bac2WWYJ11	Bac2WWYJ12	Bac2WWYJ13	Bac2WWYJ14	Bac2WWYJ15	Bac2DMH6301	Bac2DMH6302	Bac2DMH6303	Bac2DMH6304	Bac2DMH6305	Bac2DMH6306	Bac2DMH6307	Bac2DMH6308	Bac2DMH6309	Bac2DMH6310	Bac2DMH6311	Bac2DMH6312	Bac2WMH6301	Bac2WMH6302	Bac2WMH6303	Bac2WMH6304	Bac2WMH6305	Bac2WMH6306	Bac2WMH6307	Bac2WMH6308	Bac2WMH6309	Bac2WMH6310	Bac2WMH6311	Bac2WMH6312	Bac2DMH63ZH01	Bac2DMH63ZH02	Bac2DMH63ZH03	Bac2DMH63ZH04	Bac2DMH63ZH05	Bac2DMH63ZH06	Bac2DMH63ZH07	Bac2DMH63ZH08	Bac2DMH63ZH09	Bac2DMH63ZH10	Bac2DMH63ZH11	Bac2DMH63ZH12	Bac2DMH63ZH13	Bac2DMH63ZH14	Bac2DMH63ZH15	Bac2WMH63ZH01	Bac2WMH63ZH02	Bac2WMH63ZH03	Bac2WMH63ZH04	Bac2WMH63ZH05	Bac2WMH63ZH06	Bac2WMH63ZH07	Bac2WMH63ZH08	Bac2WMH63ZH09	Bac2WMH63ZH10	Bac2WMH63ZH11	Bac2WMH63ZH12	Bac2WMH63ZH13	Bac2WMH63ZH14	Bac2WMH63ZH15	BacDBS01	BacDBS02	BacDBS03	BacDBS04	BacDBS05	BacDBS06	BacWBS01	BacWBS02	BacWBS03	BacWBS04	BacWBS05	BacWBS06	Bac2DBS01	Bac2DBS02	Bac2DBS03	Bac2DBS04	Bac2DBS05	Bac2DBS06	Bac2WBS01	Bac2WBS02	Bac2WBS03	Bac2WBS04	Bac2WBS05	Bac2WBS06
|Firmicutes|Deltaproteobacteria|Selenomonadales|Veillonellaceae|Atopobium	1.76119497021332e-08	3.75468198888475e-08	1.53313981598809e-08	2.37740841799771e-08	1.48406026269729e-08	0	5.05309940912019e-08	3.82992549994887e-08	2.39622616704004e-08	9.14241327761089e-09	3.8684085041348e-08	0	2.72641583807006e-08	4.64643648494112e-08	4.79149474605384e-08	2.08136077360067e-07	0	5.16585833315177e-08	1.91347626064266e-08	7.11921887744787e-09	2.07333407274713e-08	1.40875041299299e-07	1.37830092184565e-08	0	3.95510684882389e-08	2.31680217165712e-08	2.29244612591299e-08	1.0574660871828e-07	5.5482680030105e-08	3.01899253055193e-08	1.06443570497687e-08	2.41445688009882e-08	9.40660251281741e-09	3.58084252191143e-08	1.22427902550597e-08	1.57452951970609e-08	3.73514418833853e-08	1.14313596841704e-08	2.80689962278634e-08	0	9.91992329461532e-09	7.26896439075192e-09	1.33630158894094e-08	8.90173821904505e-08	8.02657454256382e-08	2.5052356894243e-08	8.59290886822688e-09	1.70431411001665e-08	3.2952893577349e-08	1.77594789456214e-08	1.29843188597623e-08	3.49928348882791e-08	3.39171050983544e-08	0	5.59576004908341e-09	1.15836400559485e-08	0	0	5.5720073322367e-08	0	1.13530541194524e-08	1.10288601506282e-07	6.11220708115161e-08	1.05309119627455e-08	1.76170317197484e-08	9.22139324985595e-08	1.34875554188332e-08	3.31899752398932e-08	2.45356143169587e-07	1.08595009917937e-07	3.70069320999618e-08	2.68952607562165e-08	1.21559727727707e-07	7.36775348972312e-08	2.61352358881609e-08	7.51882402786211e-08	6.34126134249764e-08	2.57469859688553e-08	9.5537835033207e-09	5.10139392769279e-08	2.20547229641169e-08	0	1.39421396463085e-08	2.93871020039649e-08	0	3.80847629718607e-08	3.4836654584502e-08	7.79273385234499e-08	1.46502239975299e-07	0	3.93499854601804e-07	8.51194370404721e-07	3.3295897645747e-07	4.78477991584529e-07	3.14860965269261e-07	2.81102470395974e-07	3.42759916558526e-07	3.1932796365622e-07	2.58505699188981e-07	1.84194780085708e-07	4.90794343716444e-07	3.28325997071332e-07	4.11350327895059e-07	3.24354235044594e-07	5.45207516885077e-08	6.61454405947798e-08	1.85200844945519e-07	6.07130074886459e-08	9.34910589825742e-08	1.38151672231013e-07	2.04816411529423e-07	1.8409696271308e-07	1.705940661993e-07	7.53012048192771e-08	4.53943617213584e-07	0	5.75827357532227e-08	9.18807417738352e-08	6.29762150987954e-08	4.29850730568588e-08	1.3563244673777e-06	7.86552594502635e-08	1.56015317962501e-07	5.61458254642909e-08	8.00371567315768e-08	5.3020863727707e-08	2.06364281527481e-07	7.78856982204909e-08	5.87603407013355e-08	1.93647976995112e-07	2.33306331883983e-08	9.06870421654153e-08	2.13795112527983e-08	1.17782671918782e-08	1.00277400640314e-08	9.50590569865206e-08	3.8485889835188e-08	1.26020646595337e-08	1.69728514301967e-08	1.15839657350049e-08	4.67117924374813e-09	6.18346077171292e-08	2.39266334539077e-09	2.04137454214214e-08	7.680304115466e-08	8.97542233176625e-08	9.15399524874359e-08	1.96642746481148e-07	1.29141403379631e-07	8.51278062062087e-09	9.91480095863567e-08	8.949637596955e-08	1.02227395767237e-07	6.58609389929558e-08	1.52350725996915e-07	8.96903426569315e-08	4.55901841269914e-08	1.81815471114794e-07	5.49146670691912e-08	1.45566647653236e-07	6.59130641485978e-08	1.01879491784925e-07	5.30688664065585e-08	1.04231498658832e-07	1.32481635395701e-08	6.44639132625154e-08	7.06597020130568e-08	6.38734447335179e-08	1.11818799871185e-07	3.74945152554403e-08	4.9552770144793e-08	1.78032498764454e-07	9.33857750491699e-08	9.49011509611589e-08	0	0	0	0	0	0	0	0	0	0	0	0	6.90131124913734e-07	5.02071043052592e-07	3.47705146036161e-07	6.58674746410223e-07	1.05064089094348e-07	2.20628792057364e-07	1.29315918789603e-07	1.0489877268436e-07	2.07684319833853e-07	3.77833753148615e-07	2.44977951984321e-07	1.09158388822181e-07
|Firmicutes|Endomicrobia|Selenomonadales|Veillonellaceae|Candidatus_Endomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70401689891038e-08	0	6.23273726550495e-08	0	2.56020514411779e-08	2.62995661018686e-08	3.41188132398601e-08	0	0	3.48294058461191e-09	0	0	0	2.14925365284294e-08	0	0	0	0	0	0	0	0	0	1.38319983567937e-08	0	0	7.12650375093277e-09	5.88913359593909e-09	0	0	4.27620998168755e-09	0	0	0	0	0	0	2.55171817767768e-09	0	0	0	0	0	0	0	0	0	0	1.17192866151473e-08	0	0	0	0	0	0	0	0	2.08462997317665e-08	1.32481635395701e-08	0	0	0	0	0	1.23881925361982e-08	0	3.7354310019668e-08	1.35573072801656e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|Anaeromusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15328141386154e-09	0	6.69716691224929e-08	7.11921887744787e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25261784471215e-08	1.71858177364538e-08	0	0	0	0	0	7.29217759614619e-07	9.55533447024929e-08	1.11915200981668e-08	0	2.13287579389416e-08	0	0	9.82606737060683e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43674649221383e-09	0	0	0	1.25158048200897e-08	0	9.79570066798828e-09	0	0	6.9673309169004e-08	7.79273385234499e-08	2.93004479950597e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59403708869176e-08	3.14881075493977e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91084262242644e-08	0	2.08462997317665e-08	0	0	0	0	0	1.87472576277201e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|BRC1_genera_incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42620299231702e-06	0	1.73671413685307e-07	0	4.93461633358006e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|Propionispora	0	0	0	0	0	1.16823171159321e-08	1.68436646970673e-08	0	2.39622616704004e-08	0	0	0	0	0	2.39574737302692e-08	0	0	0	9.56738130321328e-09	0	0	1.76093801624123e-08	6.89150460922825e-09	0	0	0	7.64148708637663e-09	1.17496231909201e-08	5.5482680030105e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27167688843501e-08	8.91841615840425e-09	0	0	3.40862822003329e-08	0	0	3.8952956579287e-08	1.1664278296093e-08	3.39171050983544e-08	4.34333385011331e-09	0	0	0	8.01001261906711e-09	1.85733577741223e-08	0	0	0	0	0	0	0	0	0	3.50508775956554e-08	0	0	0	0	0	0	0	1.58531533562441e-08	0	9.5537835033207e-09	0	0	0	0	0	0	0	0	0	0	3.37137934929007e-08	0	0	0	1.3670799759558e-07	0	1.40551235197987e-07	0	2.66106636380183e-08	1.43614277327212e-08	1.84194780085708e-08	0	0	0	2.94867486404176e-08	0	0	3.70401689891038e-08	2.0237669162882e-08	3.11636863275247e-08	5.18068770866299e-08	2.56020514411779e-08	2.10396528814949e-07	6.82376264797201e-08	2.51004016064257e-08	6.48490881733692e-08	1.74147029230595e-08	1.64522102152065e-08	6.89105563303764e-08	3.14881075493977e-07	6.44776095852883e-08	0	0	9.177371644853e-09	0	0	2.65104318638535e-08	0	0	0	1.38319983567937e-08	3.88843886473305e-09	0	1.42530075018655e-08	3.53348015756346e-08	5.01387003201568e-09	1.18823821233151e-08	1.71048399267502e-08	8.40137643968912e-09	5.6576171433989e-09	7.7226438233366e-09	4.67117924374813e-09	7.72932596464115e-09	0	2.55171817767768e-09	0	0	0	0	0	0	0	0	0	0	0	8.96903426569315e-09	0	1.29868193653424e-08	0	0	1.31826128297196e-08	5.82168524485288e-08	2.65344332032792e-08	8.3385198927066e-08	3.97444906187104e-08	2.14879710875051e-08	0	1.0645574122253e-07	2.033069088567e-08	3.74945152554403e-08	2.47763850723965e-08	1.33524374073341e-07	1.49417240078672e-07	1.35573072801656e-08	7.30994152046784e-07	2.02183582693085e-06	3.01795684321714e-07	1.73671413685307e-07	1.54440154440154e-07	0	0	0	0	2.61780104712042e-07	0	0	1.15021854152289e-07	1.25517760763148e-07	0	0	1.05064089094348e-07	2.20628792057364e-07	1.29315918789603e-07	0	0	0	2.44977951984321e-07	0
|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|Selenomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03317166663035e-08	9.56738130321328e-09	0	0	0	0	0	0	0	0	0	0	5.03165421758655e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29843188597623e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9585822144557e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.3229088118956e-07	3.70401689891038e-08	0	6.23273726550495e-07	1.72689590288766e-08	2.30418462970601e-07	1.8409696271308e-07	2.72950505918881e-07	5.02008032128514e-08	9.72736322600538e-08	4.52782275999548e-08	5.75827357532227e-08	1.37821112660753e-07	1.88928645296386e-07	1.50447755699006e-07	0	0	0	6.23842505158788e-09	0	0	0	0	0	0	0	0	8.55180450111933e-08	5.88913359593909e-09	1.50416100960471e-08	4.75295284932603e-08	1.28286299450627e-08	1.26020646595337e-08	5.6576171433989e-08	1.54452876466732e-08	9.34235848749625e-09	1.54586519292823e-08	2.39266334539077e-09	1.53103090660661e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8643333836489e-09	0	6.59130641485978e-08	2.91084262242644e-08	1.06137732813117e-07	4.1692599463533e-08	1.45729798935272e-07	4.29759421750103e-08	2.82638808052227e-08	4.25822964890119e-08	3.04960363285049e-08	0	2.47763850723965e-08	0	1.8677155009834e-08	6.77865364008278e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29315918789603e-07	0	0	0	0	0
|Firmicutes|Thermomicrobia|Thermomicrobiales|Thermomicrobiaceae|Thermomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2559718520236e-08	0	6.83539987977899e-08	0	0	0	0	2.87228554654424e-08	1.84194780085708e-08	0	0	0	0	0	0	3.70401689891038e-08	0	3.11636863275247e-08	0	2.56020514411779e-08	0	0	0	0	0	0	0	0	2.14925365284294e-08	0	0	0	6.23842505158788e-09	1.60074313463154e-08	1.32552159319267e-08	2.29293646141646e-08	2.59618994068303e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66436277249884e-08	0	6.45707016898153e-09	0	0	0	0	0	1.17192866151473e-08	0	0	1.29868193653424e-08	0	0	0	0	0	0	1.32481635395701e-08	0	0	2.1291148244506e-08	1.0165345442835e-08	0	0	0	0	0	0	0	0	0	0	0	1.94250194250194e-07	0	0	0	0	0	5.75109270761445e-07	0	2.31803430690774e-07	3.95204847846134e-07	3.15192267283043e-07	4.41257584114727e-07	5.17263675158412e-07	2.09797545368719e-07	2.07684319833853e-07	1.25944584382872e-07	0	1.09158388822181e-07
|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatimonas	8.80597485106662e-09	7.5093639777695e-08	0	0	0	0	0	3.82992549994887e-08	0	2.74272398328327e-08	1.54736340165392e-08	8.1504980898754e-09	0	4.64643648494112e-08	4.79149474605384e-08	1.45695254152047e-07	2.74598442415846e-08	5.16585833315176e-08	0	7.83114076519266e-08	3.45555678791188e-08	3.52187603248246e-08	2.7566018436913e-08	2.36500980578358e-08	3.9551068488239e-08	2.31680217165712e-08	1.52829741727533e-08	3.52488695727602e-08	7.7675752042147e-08	1.50949626527597e-08	1.59665355746531e-08	1.60963792006588e-08	0	1.79042126095572e-08	3.67283707651792e-08	2.36179427955913e-08	2.49009612555902e-08	3.42940790525112e-08	4.49103939645814e-08	1.0707846445258e-08	2.97597698838459e-08	2.90758575630076e-08	6.68150794470468e-09	2.54335377687001e-08	2.67552484752127e-08	5.0104713788486e-08	3.43716354729076e-08	5.96509938505827e-08	1.31811574309396e-07	5.91982631520713e-09	1.29843188597623e-08	1.1664278296093e-08	3.39171050983544e-08	1.73733354004532e-08	3.35745602945004e-08	2.31672801118971e-08	4.26575158778832e-08	4.80600757144026e-08	1.85733577741223e-08	2.94782021118205e-08	0	0	4.07480472076774e-08	0	0	1.53689887497599e-08	0	6.63799504797864e-08	0	2.71487524794844e-08	0	2.68952607562165e-08	4.0519909242569e-08	1.84193837243078e-08	3.92028538322413e-08	1.33667982717549e-07	7.92657667812205e-09	1.28734929844277e-08	0	3.40092928512852e-08	3.67578716068615e-08	5.00632192803589e-08	3.48553491157712e-08	2.93871020039648e-08	6.71171324534643e-07	1.90423814859303e-07	4.18039855014024e-07	7.79273385234498e-08	1.75802687970358e-07	0	7.08299738283247e-07	5.53276340763068e-07	2.35029865734684e-07	4.7847799158453e-07	4.40805351376965e-07	1.1244098815839e-07	4.36239893801761e-07	5.05602609122349e-07	2.87228554654424e-08	3.86809038179987e-07	6.64015876792836e-07	6.56651994142664e-07	4.62769118881942e-07	5.01274726887099e-07	2.45343382598284e-07	5.62236245055628e-07	3.70401689891038e-07	4.45228721583404e-07	3.42800549602772e-07	2.0722750834652e-07	4.35234874500025e-07	3.68193925426159e-07	4.09425758878321e-07	4.76907630522088e-07	6.80915425820377e-07	5.57270493537905e-08	2.46783153228098e-08	2.75642225321506e-07	1.07059565667952e-06	1.28955219170577e-07	1.46935150632584e-06	2.02256381443535e-07	9.177371644853e-08	4.36689753611152e-08	6.40297253852614e-08	2.12083454910828e-07	5.0444602151162e-07	2.59618994068303e-07	3.08491788682011e-07	1.38319983567937e-07	1.16653165941991e-08	7.77317504274988e-08	6.41385337583949e-08	2.94456679796955e-08	2.50693501600784e-08	1.06941439109836e-07	3.8485889835188e-08	2.94048175389119e-08	6.22337885773879e-08	4.24745410283513e-08	4.67117924374813e-08	1.00481237540335e-07	9.57065338156308e-09	1.53103090660661e-08	8.64034212989925e-08	5.98361488784417e-08	2.49654415874826e-08	1.26413194166453e-07	1.93712105069446e-08	5.95894643443461e-08	9.08856754541602e-08	1.34244563954325e-07	6.2909166625992e-08	7.5269644563378e-08	1.05473579536326e-07	9.86593769226246e-08	3.64721473015932e-08	2.33762748576164e-07	4.80503336855423e-08	1.81958309566545e-07	5.27304513188783e-08	2.18313196681983e-07	2.12275465626233e-07	3.12694495976497e-07	7.94889812374209e-08	1.28927826525031e-07	1.27187463623502e-07	2.23557056567313e-07	7.1157418099845e-08	2.81208864415802e-07	1.73434695506775e-07	2.89302810492238e-07	2.61480170137676e-07	1.2201576552149e-07	3.83771929824562e-06	2.42620299231702e-06	1.65987626376943e-06	1.04202848211184e-06	2.31660231660232e-06	1.97384653343202e-06	7.77000777000777e-07	1.69004563123204e-06	7.74953502789834e-07	1.30890052356021e-06	0	0	8.51161720726939e-06	1.05434919041044e-05	5.79508576726935e-06	1.15926755368199e-05	4.2025635637739e-06	5.95697738554882e-06	8.92279839648261e-06	5.14003986153362e-06	4.25752855659398e-06	8.06045340050378e-06	8.94169524742773e-06	6.44034494050867e-06
|Ignavibacteriae|Ignavibacteria|Ignavibacteriales|Ignavibacteriaceae|Ignavibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.91111357582376e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25261784471215e-08	8.59290886822688e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93102394766415e-08	0	0	0	0	0	0	0	1.14254288915582e-07	0	5.19515590156332e-08	0	0	3.93499854601803e-07	5.10716622242832e-07	3.91716442891141e-08	6.15185989180109e-07	1.25944386107705e-07	2.81102470395974e-07	3.42759916558526e-07	2.39495972742165e-07	7.1807138663606e-08	1.10516868051425e-07	2.02091788589124e-07	3.83046996583221e-07	4.62769118881941e-07	2.35893989123341e-07	3.27124510131046e-07	1.22369065100343e-06	1.48160675956415e-07	2.22614360791702e-07	6.85601099205544e-07	2.41765426404273e-07	3.07224617294135e-07	8.15286549157926e-07	7.84732704516781e-07	4.26706827309237e-07	3.56669984953531e-07	6.96588116922382e-08	1.80974312367272e-07	7.80986305077599e-07	1.00761944158073e-06	5.37313413210735e-07	1.01724335053328e-06	1.46074053264775e-07	1.46837946317648e-07	3.11921252579394e-08	1.28059450770522e-07	1.72317807115048e-07	2.06364281527481e-07	1.03847597627321e-07	8.81405110520032e-08	1.65983980281525e-07	2.33306331883983e-08	6.47764586895824e-08	3.56325187546639e-08	3.53348015756346e-08	4.51248302881412e-08	1.66353349726411e-07	4.27620998168755e-08	5.04082586381348e-08	3.96033200037923e-08	2.31679314700098e-08	3.73694339499851e-08	1.08210563504976e-07	3.110462349008e-08	3.31723363098098e-08	6.72026610103275e-08	6.9808840358182e-08	1.66436277249884e-08	1.5450501509233e-07	2.58282806759261e-08	8.51278062062087e-09	4.95740047931784e-08	1.0739565116346e-07	5.5045520797743e-08	9.40870557042225e-09	1.2891215276662e-07	8.07213083912383e-08	5.47082209523897e-08	1.16881374288082e-07	3.43216669182445e-08	2.42611079422061e-07	1.97739192445794e-07	1.16433704897058e-07	3.1841319843935e-07	5.21157493294163e-07	1.72226126014412e-07	2.25623696418804e-07	2.54374927247005e-07	2.23557056567313e-07	2.033069088567e-07	3.74945152554402e-07	2.60152043260162e-07	4.00573122220023e-07	4.10897410216348e-07	1.49130380081821e-07	0	0	0	0	0	0	0	1.01402737873923e-06	0	0	0	0	6.90131124913733e-06	7.78210116731517e-06	9.61984237366713e-06	1.14609405875379e-05	4.72788400924564e-06	5.29509100937673e-06	8.66416655890339e-06	6.71352145179901e-06	5.29595015576324e-06	8.81612090680101e-06	7.83929446349829e-06	6.98613688461958e-06
|Ignavibacteriae|Ignavibacteria|Ignavibacteriales|Ignavibacteriaceae|Melioribacter	0	0	0	0	0	0	1.68436646970673e-08	0	0	9.14241327761089e-09	0	0	5.45283167614012e-08	0	0	2.08136077360067e-08	1.83065628277231e-08	1.03317166663035e-08	2.87021439096399e-08	2.13576566323436e-08	1.38222271516475e-08	5.28281404872369e-08	6.89150460922825e-09	1.57667320385572e-08	1.31836894960796e-08	7.72267390552373e-09	3.82074354318832e-08	1.17496231909201e-08	7.7675752042147e-08	5.03165421758655e-09	0	0	9.40660251281741e-09	0	0	0	0	0	0	0	0	0	0	2.54335377687001e-08	0	5.0104713788486e-08	1.71858177364538e-08	0	0	2.36793052608285e-08	3.8952956579287e-08	1.1664278296093e-08	0	1.30300015503399e-08	2.7978800245417e-08	0	1.06643789694708e-08	8.01001261906711e-09	3.71467155482447e-08	4.91303368530341e-08	0	0	0	0	0	0	0	0	3.50508775956554e-08	0	3.70069320999618e-08	2.68952607562164e-08	0	9.2096918621539e-09	0	4.1771244599234e-08	2.37797300343662e-08	6.43674649221383e-09	9.5537835033207e-09	0	7.35157432137231e-09	1.25158048200897e-08	6.97106982315424e-09	3.91828026719532e-08	6.10155749576948e-08	9.14034311324657e-07	3.4836654584502e-08	1.29878897539084e-07	0	0	6.29599767362886e-07	5.53276340763068e-07	3.72130620746583e-07	1.09366398076464e-06	8.39629240718029e-08	1.18063037566309e-06	7.78999810360286e-07	5.58823936398385e-07	3.44674265585309e-07	2.02614258094279e-07	5.48534854741908e-07	7.11372993654551e-07	5.14187909868824e-07	6.48708470089188e-07	9.54113154548884e-07	2.24894498022251e-06	7.40803379782075e-07	4.0475338325764e-07	1.27771113942851e-06	2.59034385433149e-07	3.66109335608843e-06	6.83788718648583e-07	1.63770303551328e-06	2.76104417670683e-07	3.89094529040215e-07	1.04488217538357e-07	3.78400834949749e-07	1.1714794576164e-06	1.44845294727229e-06	7.95223851551889e-07	2.48659485685912e-06	1.68546984536279e-07	9.177371644853e-08	1.24768501031758e-07	1.44066882116838e-07	1.85573023046974e-07	3.21011104598304e-07	1.55771396440982e-07	7.34504258766695e-08	1.1065598685435e-07	6.61034607004617e-08	1.23075271510207e-07	1.49656578769588e-07	2.00230542261929e-07	2.05568671312643e-07	2.73294788836247e-07	7.26955696886884e-08	5.46089468579793e-08	1.07494725724579e-07	3.08905752933464e-08	4.67117924374813e-08	2.08691801045311e-07	7.17799003617231e-08	7.14481089749749e-08	7.680304115466e-08	4.98634573987014e-08	2.49654415874825e-08	1.54505015092331e-07	5.16565613518522e-08	8.51278062062087e-09	4.13116706609819e-08	1.34244563954325e-07	3.06682187301711e-07	6.58609389929558e-08	2.34385732302945e-07	7.17522741255451e-08	5.47082209523897e-08	1.81815471114794e-07	2.74573335345956e-08	2.30480525450958e-07	3.55930546402428e-07	5.9672273759742e-07	6.36826396878702e-07	1.83447437639545e-06	3.31204088489253e-07	4.40503407293855e-07	5.37013735299232e-07	2.44848204811819e-07	2.94795017842215e-07	8.24879335619686e-07	4.70751316375533e-07	9.56924680858943e-07	1.08327499057037e-06	3.93161911124802e-07	4.203216374269e-06	8.49171047310958e-06	3.01795684321714e-06	2.77874261896491e-06	3.86100386100386e-06	6.66173205033309e-06	4.66200466200466e-06	2.70407300997127e-06	3.09981401115933e-06	4.97382198952879e-06	1.85820468839336e-06	1.74216027874565e-06	7.24637681159421e-06	1.00414208610518e-05	1.14742698191933e-05	9.88012119615335e-06	5.77852490018911e-06	7.39106453392168e-06	1.11211690159059e-05	8.18210426938005e-06	8.20353063343717e-06	1.07052896725441e-05	1.1391474767271e-05	7.85940399519703e-06
