Class	BacDMH6301	BacDMH6302	BacDMH6303	BacDMH6304	BacDMH6305	BacDMH6306	BacDMH6307	BacDMH6308	BacDMH6309	BacDMH6310	BacDMH6311	BacDMH6312	BacDMH6313	BacDMH6314	BacDMH6315	BacWMH6301	BacWMH6302	BacWMH6303	BacWMH6304	BacWMH6305	BacWMH6306	BacWMH6307	BacWMH6308	BacWMH6309	BacWMH6310	BacWMH6311	BacWMH6312	BacWMH6313	BacWMH6314	BacWMH6315	BacDMH63ZH01	BacDMH63ZH02	BacDMH63ZH03	BacDMH63ZH04	BacDMH63ZH05	BacDMH63ZH06	BacDMH63ZH07	BacDMH63ZH08	BacDMH63ZH09	BacDMH63ZH10	BacDMH63ZH11	BacDMH63ZH12	BacDMH63ZH13	BacDMH63ZH14	BacDMH63ZH15	BacWMH63ZH01	BacWMH63ZH02	BacWMH63ZH03	BacWMH63ZH04	BacWMH63ZH05	BacWMH63ZH06	BacWMH63ZH07	BacWMH63ZH08	BacWMH63ZH09	BacWMH63ZH10	BacWMH63ZH11	BacWMH63ZH12	BacWMH63ZH13	BacWMH63ZH14	BacWMH63ZH15	BacDWYJ01	BacDWYJ02	BacDWYJ03	BacDWYJ04	BacDWYJ05	BacDWYJ06	BacDWYJ07	BacDWYJ08	BacDWYJ09	BacDWYJ10	BacDWYJ11	BacDWYJ12	BacDWYJ13	BacDWYJ14	BacDWYJ15	BacWWYJ01	BacWWYJ02	BacWWYJ03	BacWWYJ04	BacWWYJ05	BacWWYJ06	BacWWYJ07	BacWWYJ08	BacWWYJ09	BacWWYJ10	BacWWYJ11	BacWWYJ12	BacWWYJ13	BacWWYJ14	BacWWYJ15	Bac2DWYJ01	Bac2DWYJ02	Bac2DWYJ03	Bac2DWYJ04	Bac2DWYJ05	Bac2DWYJ06	Bac2DWYJ07	Bac2DWYJ08	Bac2DWYJ09	Bac2DWYJ10	Bac2DWYJ11	Bac2DWYJ12	Bac2DWYJ13	Bac2DWYJ14	Bac2DWYJ15	Bac2WWYJ01	Bac2WWYJ02	Bac2WWYJ03	Bac2WWYJ04	Bac2WWYJ05	Bac2WWYJ06	Bac2WWYJ07	Bac2WWYJ08	Bac2WWYJ09	Bac2WWYJ10	Bac2WWYJ11	Bac2WWYJ12	Bac2WWYJ13	Bac2WWYJ14	Bac2WWYJ15	Bac2DMH6301	Bac2DMH6302	Bac2DMH6303	Bac2DMH6304	Bac2DMH6305	Bac2DMH6306	Bac2DMH6307	Bac2DMH6308	Bac2DMH6309	Bac2DMH6310	Bac2DMH6311	Bac2DMH6312	Bac2WMH6301	Bac2WMH6302	Bac2WMH6303	Bac2WMH6304	Bac2WMH6305	Bac2WMH6306	Bac2WMH6307	Bac2WMH6308	Bac2WMH6309	Bac2WMH6310	Bac2WMH6311	Bac2WMH6312	Bac2DMH63ZH01	Bac2DMH63ZH02	Bac2DMH63ZH03	Bac2DMH63ZH04	Bac2DMH63ZH05	Bac2DMH63ZH06	Bac2DMH63ZH07	Bac2DMH63ZH08	Bac2DMH63ZH09	Bac2DMH63ZH10	Bac2DMH63ZH11	Bac2DMH63ZH12	Bac2DMH63ZH13	Bac2DMH63ZH14	Bac2DMH63ZH15	Bac2WMH63ZH01	Bac2WMH63ZH02	Bac2WMH63ZH03	Bac2WMH63ZH04	Bac2WMH63ZH05	Bac2WMH63ZH06	Bac2WMH63ZH07	Bac2WMH63ZH08	Bac2WMH63ZH09	Bac2WMH63ZH10	Bac2WMH63ZH11	Bac2WMH63ZH12	Bac2WMH63ZH13	Bac2WMH63ZH14	Bac2WMH63ZH15	BacDBS01	BacDBS02	BacDBS03	BacDBS04	BacDBS05	BacDBS06	BacWBS01	BacWBS02	BacWBS03	BacWBS04	BacWBS05	BacWBS06	Bac2DBS01	Bac2DBS02	Bac2DBS03	Bac2DBS04	Bac2DBS05	Bac2DBS06	Bac2WBS01	Bac2WBS02	Bac2WBS03	Bac2WBS04	Bac2WBS05	Bac2WBS06
|Parcubacteria|Actinobacteria|Actinomycetales|Thermaceae	1.76119497021332e-08	6.75842757999254e-07	2.60633768717975e-07	7.92469472665905e-08	0	1.86917073854914e-07	3.36873293941346e-08	0	1.55754700857603e-07	0	0	4.89029885392524e-08	4.90754850852611e-07	4.64643648494112e-08	1.43744842381615e-07	0	0	2.06634333326071e-08	0	0	6.91111357582376e-09	0	0	9.46003922313431e-08	0	6.17813912441899e-08	2.29244612591299e-08	0	1.1096536006021e-08	5.03165421758655e-09	1.06443570497687e-08	8.04818960032938e-08	9.40660251281741e-09	1.79042126095572e-08	1.22427902550597e-08	2.36179427955913e-08	1.24504806277951e-08	5.7156798420852e-08	0	3.21235393357739e-08	4.95996164730766e-08	5.08827507352634e-08	0	0	0	0	0	0	0	0	9.08902320183364e-08	2.33285565921861e-08	0	0	1.11915200981668e-08	1.15836400559485e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35157432137231e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
|Parcubacteria|Bacilli|Bacillales|Lactobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9585822144557e-08	0	0	0	0	0	0	0	0	0	5.14187909868824e-08	0	0	0	0	2.0237669162882e-08	0	0	0	2.62995661018686e-08	3.41188132398601e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46900851753339e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25517760763148e-07	0	2.63469898564089e-07	0	0	0	0	0	0	0	0
|Parcubacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90131124913734e-07	0	0	1.31734949282045e-07	0	0	0	0	0	0	0	1.09158388822181e-07
|Parcubacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03165421758655e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0237669162882e-08	3.11636863275247e-08	0	0	0	0	0	0	0	8.22610510760325e-09	0	0	0	0	0	0	0	0	1.32552159319267e-08	0	0	0	0	0	6.47764586895824e-09	0	5.88913359593909e-09	0	0	0	0	5.6576171433989e-09	0	0	0	0	0	0	0	0	0	0	0	0	2.41640215117785e-07	0	0	0	0	0	1.29868193653425e-07	0	0	0	0	0	0	1.32481635395701e-08	1.07439855437526e-08	1.41319404026114e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60087416609156e-07	5.02071043052592e-07	2.31803430690774e-07	1.05387959425636e-06	1.05064089094348e-07	1.10314396028682e-07	0	2.09797545368719e-07	0	0	1.22488975992161e-07	1.09158388822181e-07
|Parcubacteria|Flavobacteriia|Flavobacteriales|Flavobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81102470395974e-08	0	0	0	0	0	0	0	0	0	0	3.70401689891038e-08	0	3.11636863275247e-08	1.72689590288766e-08	0	0	0	0	0	0	0	0	0	0	0	0	2.7532114934559e-08	6.23842505158788e-09	0	0	0	0	0	0	0	0	0	5.88913359593909e-09	0	0	0	0	0	1.15839657350049e-08	9.34235848749625e-09	2.31879778939235e-08	0	0	9.6003801443325e-09	0	0	0	6.45707016898153e-09	0	0	1.789927519391e-08	0	0	0	0	0	0	0	0	0	1.45542131121322e-08	0	4.1692599463533e-08	1.32481635395701e-08	2.14879710875051e-08	1.41319404026114e-08	0	0	1.87472576277201e-08	0	2.22540623455568e-08	1.8677155009834e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51035521526296e-07	0	3.95204847846134e-07	0	0	1.29315918789603e-07	2.09797545368719e-07	1.03842159916926e-07	0	1.22488975992161e-07	0
|Parcubacteria|Gammaproteobacteria|Campylobacterales|Vibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83539987977899e-08	0	0	0	0	0	0	0	0	0	0	0	3.30727202973899e-08	0	0	0	1.72689590288766e-08	0	0	0	5.02008032128514e-08	0	3.48294058461191e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88913359593909e-09	0	0	0	0	0	0	0	0	0	5.10343635535535e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8643333836489e-09	0	0	2.91084262242644e-08	0	0	1.32481635395701e-08	0	1.41319404026114e-08	0	0	0	1.23881925361982e-08	0	0	1.35573072801656e-08	0	0	0	0	0	0	0	0	0	0	0	0	2.30043708304578e-07	0	0	1.1856145435384e-06	1.05064089094348e-07	0	3.87947756368809e-07	0	0	0	2.44977951984321e-07	0
|Parcubacteria|Spartobacteria|Unassigned|Unassigned	0	0	0	0	0	0	0	0	0	0	0	8.1504980898754e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1096536006021e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82376264797201e-08	0	0	0	0	0	0	0	0	0	1.8354743289706e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.72932596464115e-09	0	2.55171817767768e-09	0	0	0	0	0	0	0	0	0	0	0	0	9.11803682539828e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88500388500389e-07	0	0	0	0	0	1.15021854152289e-07	0	2.31803430690774e-07	2.63469898564089e-07	0	0	0	0	1.03842159916926e-07	0	4.89955903968643e-07	2.18316777644362e-07
|Parcubacteria|Spirochaetia|Spirochaetales|Spirochaetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29850730568588e-08	0	0	0	6.23842505158788e-09	0	0	2.29293646141646e-08	1.29809497034152e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65344332032792e-08	0	1.32481635395701e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30043708304578e-07	2.51035521526296e-07	0	6.58674746410223e-07	0	0	2.58631837579206e-07	0	0	0	1.22488975992161e-07	0
|Planctomycetes|Phycisphaerae|Phycisphaerales|Phycisphaeraceae	8.80597485106662e-09	0	3.06627963197618e-08	0	0	1.16823171159321e-08	0	0	0	0	0	0	2.72641583807006e-08	0	2.39574737302692e-08	0	0	1.03317166663035e-08	9.56738130321328e-09	0	1.38222271516475e-08	1.76093801624123e-08	0	0	6.59184474803982e-09	7.72267390552373e-09	7.64148708637663e-09	0	1.1096536006021e-08	1.00633084351731e-08	0	8.04818960032938e-09	0	0	1.22427902550597e-08	1.57452951970609e-08	1.24504806277951e-08	0	0	0	0	0	0	0	0	3.75785353413645e-08	0	0	3.2952893577349e-08	5.91982631520713e-09	0	0	0	1.30300015503399e-08	0	0	1.06643789694708e-08	1.60200252381342e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01299773106422e-08	9.2096918621539e-09	0	1.67084978396936e-08	0	0	0	0	0	0	6.97106982315424e-09	0	0	3.80847629718607e-08	3.4836654584502e-08	0	5.86008959901194e-08	3.37137934929008e-08	3.93499854601804e-08	8.5119437040472e-08	1.9585822144557e-08	6.83539987977899e-08	6.29721930538523e-08	2.81102470395974e-08	3.11599924144114e-08	5.32213272760366e-08	0	0	2.8870255512732e-08	1.09441999023777e-07	5.14187909868824e-08	8.84602459212528e-08	2.72603758442538e-08	3.30727202973899e-08	2.22241013934622e-07	1.21426014977292e-07	1.86982117965148e-07	0	2.56020514411779e-07	7.88986983056058e-08	1.705940661993e-07	2.51004016064257e-07	3.24245440866846e-08	2.43805840922834e-08	0	6.89105563303764e-08	5.03809720790364e-07	4.29850730568588e-08	3.39081116844426e-07	4.49458625430077e-08	0	6.23842505158788e-09	3.20148626926308e-08	3.97656477957801e-08	1.37576187684988e-07	1.29809497034152e-08	2.93801703506678e-08	2.76639967135874e-08	0	3.23882293447912e-08	1.42530075018655e-08	0	2.50693501600785e-08	1.18823821233151e-08	4.27620998168755e-09	0	5.6576171433989e-09	7.7226438233366e-09	9.34235848749626e-09	1.54586519292823e-08	4.78532669078154e-09	5.10343635535536e-09	9.6003801443325e-09	0	0	0	0	8.51278062062087e-09	8.26233413219639e-09	7.159710077564e-08	7.86364582824899e-09	0	1.17192866151473e-08	8.96903426569315e-09	0	1.0389455492274e-07	6.8643333836489e-09	2.42611079422061e-08	6.59130641485978e-08	5.82168524485288e-08	2.65344332032792e-08	1.25077798390599e-07	1.32481635395701e-08	3.22319566312577e-08	2.82638808052228e-08	3.1936722366759e-08	3.0496036328505e-08	3.74945152554402e-08	2.47763850723964e-08	2.22540623455568e-08	1.12062930059004e-07	0	1.64473684210526e-06	2.83057015770319e-06	1.35808057944771e-06	8.68357068426537e-07	1.38996138996139e-06	3.70096225018505e-06	0	5.07013689369613e-07	0	5.23560209424084e-07	0	0	1.26524039567518e-06	1.50621312915778e-06	1.04311543810848e-06	3.16163878276907e-06	8.40512712754782e-07	6.61886376172091e-07	1.29315918789603e-06	8.39190181474878e-07	8.30737279335411e-07	7.5566750629723e-07	1.95982361587457e-06	1.63737583233271e-06
|Planctomycetes|Phycisphaerae|Planctomycetales|Planctomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11636863275247e-08	0	0	2.62995661018686e-08	0	0	0	0	0	0	0	0	0	1.12364656357519e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.72932596464115e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41319404026114e-08	0	0	0	0	2.22540623455568e-08	0	0	5.48245614035088e-07	0	3.01795684321714e-07	1.73671413685307e-07	4.63320463320463e-07	0	0	3.38009126246409e-07	1.54990700557967e-07	2.61780104712042e-07	1.42938822184105e-07	0	0	2.51035521526296e-07	1.15901715345387e-07	2.63469898564089e-07	1.05064089094348e-07	1.10314396028682e-07	1.29315918789603e-07	0	1.03842159916926e-07	3.77833753148615e-07	7.34933855952964e-07	2.18316777644362e-07
|Planctomycetes|Phycisphaerae|Tepidisphaerales|Tepidisphaeraceae	0	0	0	7.92469472665905e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.72267390552373e-09	0	0	0	0	0	0	9.40660251281741e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15836400559485e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82376264797202e-08	0	0	0	1.64522102152065e-08	0	1.25952430197591e-07	2.14925365284294e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18823821233151e-08	0	0	0	0	0	7.72932596464115e-09	0	0	0	0	8.32181386249418e-09	0	0	8.51278062062087e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74945152554403e-08	0	0	0	1.35573072801656e-08	3.65497076023392e-07	2.02183582693085e-06	1.50897842160857e-07	5.21014241055922e-07	1.54440154440154e-07	1.97384653343203e-06	0	0	0	2.61780104712042e-07	0	0	1.15021854152289e-07	0	0	5.26939797128179e-07	2.10128178188696e-07	0	0	0	0	0	3.67466927976483e-07	1.09158388822181e-07
|Planctomycetes|Planctomycetia|Planctomycetales|Planctomycetaceae	4.40298742553331e-08	4.13015018777322e-07	2.29970972398213e-07	9.50963367199086e-08	1.92927834150648e-07	2.33646342318642e-07	3.53716958638413e-07	7.65985099989774e-08	7.18867850112012e-08	3.65696531104436e-08	3.09472680330784e-08	6.52039847190032e-08	5.45283167614012e-07	1.62625276972939e-07	9.58298949210768e-08	8.32544309440268e-08	3.66131256554461e-08	4.13268666652141e-08	2.87021439096398e-08	2.84768755097915e-08	1.38222271516475e-08	3.52187603248247e-08	4.13490276553695e-08	3.9416830096393e-08	3.9551068488239e-08	6.17813912441899e-08	3.05659483455066e-08	1.99743594245641e-07	6.6579216036126e-08	1.6101293496277e-07	6.91883208234966e-08	1.12674654404611e-07	1.88132050256348e-07	2.32754763924243e-07	9.79423220404779e-08	3.07033256342687e-07	1.24504806277951e-07	1.14313596841704e-07	3.92965947190088e-08	3.2123539335774e-08	1.19039079535384e-07	5.81517151260154e-08	9.35411112258655e-08	6.35838444217503e-08	8.91841615840424e-08	1.25261784471215e-07	7.7336179814042e-08	1.10780417151082e-07	4.61340510082886e-07	1.18396526304143e-08	6.49215942988116e-08	2.3328556592186e-08	1.35668420393418e-07	5.21200062013598e-08	3.35745602945004e-08	0	6.39862738168248e-08	8.01001261906711e-08	9.28667888706116e-08	3.93042694824274e-08	1.13530541194524e-08	3.1511029001795e-08	6.11220708115161e-08	1.05309119627455e-08	5.28510951592452e-08	1.53689887497599e-08	0	3.31899752398932e-08	0	2.71487524794844e-08	1.85034660499809e-08	1.34476303781082e-08	1.01299773106422e-08	9.2096918621539e-09	0	1.50376480557242e-07	0	2.57469859688553e-08	3.82151340132828e-08	2.55069696384639e-08	7.35157432137231e-09	3.75474144602691e-08	3.48553491157712e-08	0	5.49140174619254e-07	2.66593340803025e-07	3.83203200429522e-07	1.29878897539083e-07	0	1.17998277225153e-07	3.93499854601803e-07	5.10716622242832e-07	2.74201510023798e-07	1.02530998196685e-06	2.30898041197458e-07	4.21653705593962e-07	4.98559878630583e-07	7.45098581864513e-07	1.57975705059933e-07	2.02614258094279e-07	3.46443066152784e-07	7.11372993654553e-07	5.65606700855707e-07	6.1922172144877e-07	2.45343382598284e-07	7.93745287137358e-07	1.0000845627058e-06	6.47605413212224e-07	9.34910589825742e-07	2.24496467375396e-07	7.16857440352981e-07	7.62687416954189e-07	8.87089144236362e-07	7.53012048192771e-07	3.5666998495353e-07	5.92099899384024e-08	1.89200417474875e-07	2.52672039878047e-07	2.14119131335905e-06	3.22388047926441e-07	4.97318971371824e-06	1.46074053264775e-07	2.20256919476472e-07	1.99629601650813e-07	2.080966075021e-07	4.50677341685509e-07	5.27375386125786e-07	2.20676144958058e-07	2.49731447980676e-07	1.93647976995112e-07	2.72190720531314e-08	1.29552917379165e-07	9.97710525130587e-08	7.65587367472082e-08	1.00277400640314e-07	9.50590569865208e-08	8.5524199633751e-08	4.62075704182902e-08	7.92066400075846e-08	6.56424724983611e-08	7.00676886562219e-08	1.39127867363541e-07	3.110462349008e-08	4.84826453758759e-08	1.44005702164988e-07	1.19672297756883e-07	9.15399524874361e-08	1.82596836018209e-07	5.81136315208338e-08	1.27691709309313e-07	1.07410343718553e-07	2.05841664729965e-07	1.65136562393229e-07	8.46783501338002e-08	1.40631439381768e-07	1.43504548251091e-07	1.18534478730178e-07	2.33762748576164e-07	3.43216669182445e-08	2.79002741335369e-07	4.08660997721306e-07	7.56819081830875e-07	7.96032996098377e-07	5.62850092757695e-07	1.98722453093552e-07	1.71903768700041e-07	3.67430450467895e-07	2.55493778934072e-07	2.94795017842215e-07	4.68681440693003e-07	1.73434695506775e-07	2.89302810492238e-07	4.6692887524585e-07	2.84703452883477e-07	3.65497076023391e-06	6.87424181156491e-06	2.112569790252e-06	1.21569989579715e-06	1.38996138996139e-06	2.96076980014804e-06	3.30225330225331e-06	1.18303194186243e-06	9.299442033478e-07	1.30890052356021e-06	8.57632933104631e-07	1.26702565726956e-06	3.91074304117782e-06	5.89933475586795e-06	4.75197032916087e-06	5.00592807271769e-06	2.31140996007565e-06	4.853833425262e-06	5.56058450795293e-06	3.67145704395259e-06	2.59605399792316e-06	3.5264483627204e-06	5.51200391964723e-06	4.5846523305316e-06
|Poribacteria|Deltaproteobacteria|Desulfovibrionales|Caldilineaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14799883681443e-07	1.70238874080944e-07	1.17514932867342e-07	2.7341599519116e-07	4.19814620359015e-08	5.62204940791949e-08	1.24639969657646e-07	1.06442654552073e-07	1.43614277327212e-08	7.36779120342831e-08	1.4435127756366e-07	1.36802498779722e-07	2.57093954934412e-07	8.84602459212529e-08	1.09041503377015e-07	6.61454405947798e-08	3.70401689891038e-08	8.09506766515279e-08	3.42800549602772e-07	3.45379180577533e-08	0	1.31497830509343e-07	1.3647525295944e-07	1.25502008032129e-07	2.59396352693477e-07	3.48294058461191e-09	2.46783153228097e-08	4.59403708869176e-08	0	8.59701461137177e-08	4.52108155792567e-07	2.24729312715039e-08	2.7532114934559e-08	3.74305503095273e-08	1.60074313463154e-08	1.32552159319267e-08	6.87880938424937e-08	3.89428491102455e-08	2.93801703506677e-08	5.53279934271748e-08	7.77687772946609e-09	3.88658752137494e-08	7.12650375093277e-09	2.35565343837564e-08	1.50416100960471e-08	3.56471463699452e-08	2.13810499084378e-08	8.40137643968912e-09	2.82880857169945e-08	1.54452876466732e-08	4.67117924374813e-09	2.31879778939235e-08	4.78532669078154e-09	2.55171817767768e-08	1.9200760288665e-08	9.97269147974028e-09	1.66436277249884e-08	2.80918209258783e-08	0	0	0	6.2647463178685e-08	7.86364582824899e-09	1.88174111408445e-08	7.03157196908837e-08	7.17522741255452e-08	0	3.89604580960274e-08	1.37286667672978e-08	7.27833238266182e-08	3.95478384891587e-08	2.91084262242644e-08	1.59206599219675e-07	6.25388991952995e-08	3.97444906187104e-08	6.44639132625154e-08	1.27187463623502e-07	7.45190188557709e-08	5.08267272141749e-08	1.87472576277201e-08	3.71645776085947e-08	6.67621870366704e-08	1.49417240078672e-07	6.77865364008278e-08	0	0	0	0	0	0	0	0	0	0	0	0	6.67126754083276e-06	6.40140579892055e-06	1.04311543810848e-05	7.77236200764063e-06	7.14435805841563e-06	9.0457804743519e-06	1.42247510668563e-05	7.65761040595825e-06	7.16510903426791e-06	9.57178841309824e-06	1.04115629593337e-05	7.09529527344176e-06
|Proteobacteria|Actinobacteria|Actinomycetales|Acetobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9585822144557e-08	6.83539987977899e-08	2.09907310179507e-08	0	0	2.66106636380183e-08	0	1.84194780085708e-08	2.8870255512732e-08	0	5.14187909868824e-08	2.94867486404176e-08	2.72603758442538e-08	3.30727202973899e-08	3.70401689891038e-08	0	3.11636863275247e-08	1.72689590288766e-08	5.12041028823558e-08	0	1.0235643971958e-07	7.53012048192771e-08	0	1.04488217538357e-08	0	2.29701854434588e-08	6.29762150987954e-08	6.44776095852883e-08	0	0	0	0	0	0	4.58587292283291e-08	0	1.46900851753339e-08	0	0	6.47764586895824e-09	0	1.17782671918782e-08	0	0	0	0	5.6576171433989e-09	0	0	0	2.39266334539077e-09	0	0	0	0	0	0	1.70255612412417e-08	8.26233413219639e-09	0	0	0	0	1.79380685313863e-08	2.73541104761949e-08	2.59736387306849e-08	0	1.2130553971103e-08	0	0	2.65344332032792e-08	2.08462997317665e-08	1.32481635395701e-08	2.14879710875051e-08	0	2.1291148244506e-08	0	0	1.23881925361982e-08	0	0	1.35573072801656e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.15021854152289e-07	0	1.15901715345387e-07	2.63469898564089e-07	1.05064089094348e-07	0	1.16384326910643e-06	1.0489877268436e-07	0	1.25944584382872e-07	0	1.09158388822181e-07
