Class	BacDMH6301	BacDMH6302	BacDMH6303	BacDMH6304	BacDMH6305	BacDMH6306	BacDMH6307	BacDMH6308	BacDMH6309	BacDMH6310	BacDMH6311	BacDMH6312	BacDMH6313	BacDMH6314	BacDMH6315	BacWMH6301	BacWMH6302	BacWMH6303	BacWMH6304	BacWMH6305	BacWMH6306	BacWMH6307	BacWMH6308	BacWMH6309	BacWMH6310	BacWMH6311	BacWMH6312	BacWMH6313	BacWMH6314	BacWMH6315	BacDMH63ZH01	BacDMH63ZH02	BacDMH63ZH03	BacDMH63ZH04	BacDMH63ZH05	BacDMH63ZH06	BacDMH63ZH07	BacDMH63ZH08	BacDMH63ZH09	BacDMH63ZH10	BacDMH63ZH11	BacDMH63ZH12	BacDMH63ZH13	BacDMH63ZH14	BacDMH63ZH15	BacWMH63ZH01	BacWMH63ZH02	BacWMH63ZH03	BacWMH63ZH04	BacWMH63ZH05	BacWMH63ZH06	BacWMH63ZH07	BacWMH63ZH08	BacWMH63ZH09	BacWMH63ZH10	BacWMH63ZH11	BacWMH63ZH12	BacWMH63ZH13	BacWMH63ZH14	BacWMH63ZH15	BacDWYJ01	BacDWYJ02	BacDWYJ03	BacDWYJ04	BacDWYJ05	BacDWYJ06	BacDWYJ07	BacDWYJ08	BacDWYJ09	BacDWYJ10	BacDWYJ11	BacDWYJ12	BacDWYJ13	BacDWYJ14	BacDWYJ15	BacWWYJ01	BacWWYJ02	BacWWYJ03	BacWWYJ04	BacWWYJ05	BacWWYJ06	BacWWYJ07	BacWWYJ08	BacWWYJ09	BacWWYJ10	BacWWYJ11	BacWWYJ12	BacWWYJ13	BacWWYJ14	BacWWYJ15	Bac2DWYJ01	Bac2DWYJ02	Bac2DWYJ03	Bac2DWYJ04	Bac2DWYJ05	Bac2DWYJ06	Bac2DWYJ07	Bac2DWYJ08	Bac2DWYJ09	Bac2DWYJ10	Bac2DWYJ11	Bac2DWYJ12	Bac2DWYJ13	Bac2DWYJ14	Bac2DWYJ15	Bac2WWYJ01	Bac2WWYJ02	Bac2WWYJ03	Bac2WWYJ04	Bac2WWYJ05	Bac2WWYJ06	Bac2WWYJ07	Bac2WWYJ08	Bac2WWYJ09	Bac2WWYJ10	Bac2WWYJ11	Bac2WWYJ12	Bac2WWYJ13	Bac2WWYJ14	Bac2WWYJ15	Bac2DMH6301	Bac2DMH6302	Bac2DMH6303	Bac2DMH6304	Bac2DMH6305	Bac2DMH6306	Bac2DMH6307	Bac2DMH6308	Bac2DMH6309	Bac2DMH6310	Bac2DMH6311	Bac2DMH6312	Bac2WMH6301	Bac2WMH6302	Bac2WMH6303	Bac2WMH6304	Bac2WMH6305	Bac2WMH6306	Bac2WMH6307	Bac2WMH6308	Bac2WMH6309	Bac2WMH6310	Bac2WMH6311	Bac2WMH6312	Bac2DMH63ZH01	Bac2DMH63ZH02	Bac2DMH63ZH03	Bac2DMH63ZH04	Bac2DMH63ZH05	Bac2DMH63ZH06	Bac2DMH63ZH07	Bac2DMH63ZH08	Bac2DMH63ZH09	Bac2DMH63ZH10	Bac2DMH63ZH11	Bac2DMH63ZH12	Bac2DMH63ZH13	Bac2DMH63ZH14	Bac2DMH63ZH15	Bac2WMH63ZH01	Bac2WMH63ZH02	Bac2WMH63ZH03	Bac2WMH63ZH04	Bac2WMH63ZH05	Bac2WMH63ZH06	Bac2WMH63ZH07	Bac2WMH63ZH08	Bac2WMH63ZH09	Bac2WMH63ZH10	Bac2WMH63ZH11	Bac2WMH63ZH12	Bac2WMH63ZH13	Bac2WMH63ZH14	Bac2WMH63ZH15	BacDBS01	BacDBS02	BacDBS03	BacDBS04	BacDBS05	BacDBS06	BacWBS01	BacWBS02	BacWBS03	BacWBS04	BacWBS05	BacWBS06	Bac2DBS01	Bac2DBS02	Bac2DBS03	Bac2DBS04	Bac2DBS05	Bac2DBS06	Bac2WBS01	Bac2WBS02	Bac2WBS03	Bac2WBS04	Bac2WBS05	Bac2WBS06
|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris|Aeromonas_sharmana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03317166663035e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.86999709203607e-08	1.70238874080944e-07	3.91716442891141e-08	1.3670799759558e-07	4.19814620359015e-08	2.81102470395974e-08	3.11599924144114e-08	0	0	1.84194780085708e-08	0	1.36802498779722e-07	3.59931536908177e-07	2.94867486404176e-08	0	0	2.59281182923727e-07	3.44040375768993e-07	2.80473176947723e-07	1.72689590288766e-08	1.02408205764712e-07	7.88986983056057e-08	6.82376264797201e-08	4.76907630522088e-07	9.72736322600538e-08	2.43805840922834e-08	0	2.29701854434588e-08	3.14881075493977e-07	2.14925365284294e-08	7.91189272636993e-07	0	0	1.24768501031758e-08	0	3.97656477957802e-08	1.37576187684987e-07	0	4.40702555260016e-08	6.91599917839685e-08	0	6.47764586895824e-09	5.70120300074622e-08	1.76674007878173e-08	5.01387003201568e-09	0	0	4.20068821984456e-09	1.13152342867978e-08	7.7226438233366e-09	1.86847169749925e-08	3.86466298232058e-08	7.17799003617231e-09	1.27585908883884e-08	9.6003801443325e-09	9.97269147974028e-09	0	1.40459104629392e-08	6.45707016898153e-09	8.51278062062087e-09	8.26233413219639e-09	2.6848912790865e-08	1.5727291656498e-08	0	1.17192866151473e-08	0	3.64721473015931e-08	1.29868193653424e-08	6.8643333836489e-09	1.2130553971103e-08	2.63652256594391e-08	7.85927508055138e-07	1.59206599219675e-07	4.1692599463533e-08	0	4.29759421750103e-08	0	2.1291148244506e-08	0	7.49890305108806e-08	1.23881925361982e-08	0	1.8677155009834e-08	4.06719218404967e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31734949282045e-07	0	2.20628792057364e-07	0	0	0	0	0	0
|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris|Caldilinea_tarbellica	0	0	0	0	0	0	0	0	0	0	0	0	5.45283167614012e-08	0	0	0	0	0	0	0	0	1.76093801624123e-08	0	0	0	0	0	2.34992463818401e-08	0	0	5.32217852488436e-09	0	0	0	0	0	0	0	0	0	0	0	6.68150794470468e-09	0	0	0	0	0	0	0	0	0	1.69585525491772e-08	4.34333385011331e-09	0	0	0	8.01001261906711e-09	0	9.82606737060683e-09	0	0	0	0	0	0	0	0	0	0	0	0	1.01299773106422e-08	0	0	8.35424891984679e-09	0	1.28734929844277e-08	9.5537835033207e-09	0	0	5.0063219280359e-08	0	0	1.2203114991539e-07	3.80847629718607e-08	4.52876509598526e-07	7.79273385234499e-08	0	0	2.75449898221263e-07	1.70238874080944e-07	9.79291107227852e-08	1.3670799759558e-07	1.25944386107705e-07	0	9.34799772432343e-08	1.33053318190092e-07	0	1.47355824068566e-07	5.7740511025464e-08	4.37767996095109e-07	2.57093954934412e-07	1.47433743202088e-07	5.45207516885076e-08	3.30727202973899e-08	6.29682872814764e-07	5.05941729072049e-07	4.98618981240396e-07	1.72689590288766e-08	2.04816411529423e-07	3.15594793222423e-07	3.411881323986e-07	5.52208835341366e-07	1.94547264520108e-07	2.43805840922834e-08	0	6.89105563303764e-08	5.66785935889159e-07	6.44776095852883e-08	1.3563244673777e-06	1.12364656357519e-08	0	2.49537002063515e-08	3.20148626926308e-08	1.45807375251194e-07	2.75152375369975e-07	2.59618994068304e-08	1.61590936928672e-07	8.29919901407622e-08	3.88843886473305e-09	0	4.27590225055967e-08	0	0	2.37647642466302e-08	0	4.20068821984456e-09	0	3.8613219116683e-09	9.34235848749625e-09	3.09173038585646e-08	7.17799003617231e-09	5.10343635535535e-09	9.6003801443325e-09	0	0	1.40459104629392e-08	1.93712105069446e-08	5.10766837237252e-08	3.30493365287856e-08	1.2529492635737e-07	2.3590937484747e-08	9.40870557042225e-09	0	8.96903426569315e-09	4.55901841269915e-08	2.59736387306849e-08	4.11860003018934e-08	1.2130553971103e-08	1.31826128297196e-08	1.45542131121322e-07	2.65344332032792e-07	2.08462997317665e-08	0	2.14879710875051e-08	1.41319404026114e-08	0	1.0165345442835e-08	1.87472576277201e-07	0	6.67621870366704e-08	0	2.71146145603312e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25517760763148e-07	0	9.22144644974313e-07	0	1.10314396028682e-07	0	0	0	0	0	0
|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris|Kallotenue_papyrolyticum	0	3.75468198888475e-08	0	0	0	0	0	0	0	0	0	0	0	0	2.39574737302692e-08	0	0	1.03317166663035e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79042126095572e-08	0	0	0	0	0	0	9.91992329461532e-09	0	0	0	8.91841615840425e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2559718520236e-08	0	6.83539987977899e-08	2.09907310179507e-08	0	3.11599924144114e-08	2.66106636380183e-08	1.43614277327212e-08	0	8.6610766538196e-08	0	0	5.89734972808352e-08	0	3.30727202973899e-08	3.70401689891038e-08	0	6.23273726550495e-08	0	2.56020514411779e-08	0	3.41188132398601e-08	0	0	0	0	0	0	2.14925365284294e-08	0	0	9.177371644853e-09	1.24768501031758e-08	0	5.3020863727707e-08	9.17174584566583e-08	1.29809497034152e-08	5.87603407013355e-08	1.38319983567937e-08	0	6.47764586895824e-09	0	0	5.01387003201568e-09	2.37647642466302e-08	4.27620998168755e-09	4.20068821984456e-09	0	0	0	7.72932596464115e-09	0	0	0	9.97269147974028e-09	0	4.21377313888175e-08	1.29141403379631e-08	0	0	3.579855038782e-08	3.9318229141245e-08	0	2.34385732302946e-08	0	0	2.59736387306849e-08	6.8643333836489e-09	1.2130553971103e-08	1.31826128297196e-08	1.45542131121322e-08	2.65344332032792e-08	0	2.64963270791403e-08	0	2.82638808052227e-08	0	2.033069088567e-08	0	0	0	3.7354310019668e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25517760763148e-07	0	0	0	0	2.58631837579206e-07	0	0	2.51889168765743e-07	0	0
|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris|Nitrolancea_hollandica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93499854601804e-08	4.2559718520236e-07	0	6.83539987977899e-08	4.19814620359015e-08	2.81102470395974e-08	9.34799772432343e-08	7.9831990914055e-08	0	1.65775302077137e-07	5.7740511025464e-08	3.28325997071332e-07	5.65606700855706e-07	0	0	3.30727202973899e-08	2.44465115328085e-06	1.11307180395851e-06	4.98618981240396e-07	0	2.56020514411779e-07	2.62995661018686e-07	5.45901011837761e-07	7.78112449799197e-07	1.29698176346738e-07	4.17952870153429e-08	8.22610510760325e-09	1.37821112660753e-07	1.00761944158073e-06	8.59701461137177e-08	1.92145966211841e-06	0	9.177371644853e-09	6.23842505158788e-09	1.60074313463154e-08	2.65104318638535e-08	2.29293646141646e-08	1.29809497034152e-08	1.46900851753339e-08	8.29919901407622e-08	7.77687772946609e-09	1.94329376068747e-08	9.26445487621261e-08	5.88913359593909e-09	0	1.18823821233151e-08	0	4.20068821984456e-09	1.69728514301967e-08	1.15839657350049e-08	4.67117924374813e-08	1.23669215434258e-07	1.19633167269538e-08	1.53103090660661e-08	9.6003801443325e-09	0	0	1.40459104629392e-08	0	3.40511224824835e-08	8.26233413219639e-09	6.2647463178685e-08	7.86364582824899e-09	0	0	8.96903426569315e-09	9.11803682539828e-09	3.89604580960274e-08	0	2.42611079422061e-08	2.63652256594391e-08	2.18313196681983e-07	1.85741032422955e-07	1.45924098122365e-07	0	5.37199277187629e-08	1.41319404026114e-08	2.1291148244506e-08	7.11574180998448e-08	5.62417728831604e-08	2.47763850723965e-08	2.22540623455568e-08	3.7354310019668e-08	1.35573072801656e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63469898564089e-07	0	1.10314396028682e-07	0	0	0	0	0	0
|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris|Rhodopseudomonas_parapalustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.83432885782282e-08	6.83539987977899e-08	1.46935117125655e-07	5.62204940791949e-08	2.49279939315292e-07	5.32213272760367e-08	4.30842831981636e-08	1.84194780085708e-08	5.7740511025464e-08	0	2.57093954934412e-07	8.84602459212529e-08	2.72603758442538e-08	0	0	0	7.79092158188118e-07	3.45379180577533e-08	2.56020514411779e-08	5.25991322037372e-08	6.82376264797201e-08	2.51004016064257e-08	3.24245440866846e-08	0	0	2.29701854434588e-08	6.29762150987954e-08	1.28955219170577e-07	1.13027038948142e-07	1.12364656357519e-08	3.6709486579412e-08	1.87152751547636e-08	0	1.32552159319267e-08	1.14646823070823e-07	3.89428491102455e-08	4.40702555260016e-08	8.29919901407622e-08	3.11075109178644e-08	6.47764586895824e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80918209258783e-08	0	0	0	2.6848912790865e-08	0	0	1.17192866151473e-08	8.96903426569315e-09	9.11803682539828e-09	0	6.8643333836489e-09	0	0	5.82168524485288e-08	0	0	0	0	0	1.0645574122253e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris|Roseiflexus_castenholzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57399941840721e-07	8.5119437040472e-08	2.15444043590127e-07	2.7341599519116e-07	2.9387023425131e-07	2.81102470395974e-08	3.11599924144115e-07	5.58823936398385e-07	1.43614277327212e-08	2.57872692119991e-07	8.6610766538196e-08	6.84012493898609e-07	8.74119446777e-07	5.89734972808352e-08	8.17811275327615e-08	1.3229088118956e-07	1.51864692855326e-06	9.30932781492571e-07	9.66074276153267e-07	6.90758361155065e-08	5.37643080264736e-07	2.36696094916817e-07	8.18851517756642e-07	1.0793172690763e-06	1.29698176346738e-07	3.4829405846119e-08	0	9.18807417738352e-08	8.81667011383135e-07	1.50447755699006e-07	1.46935150632584e-06	4.49458625430078e-08	9.177371644853e-09	5.61458254642909e-08	1.60074313463154e-08	2.91614750502389e-07	4.12728563054962e-07	3.89428491102455e-08	2.05661192454674e-07	1.52151981924731e-07	3.88843886473305e-09	6.47764586895824e-09	7.83915412602605e-08	0	2.50693501600784e-08	9.50590569865207e-08	4.27620998168755e-09	1.26020646595337e-08	3.96033200037923e-08	2.31679314700098e-08	1.86847169749925e-08	1.00481237540335e-07	7.17799003617231e-09	2.55171817767768e-08	2.88011404329975e-08	9.97269147974028e-09	4.16090693124709e-08	9.83213732405741e-08	1.29141403379631e-08	4.25639031031044e-08	3.30493365287856e-08	1.70043114342145e-07	2.3590937484747e-08	9.40870557042225e-09	3.51578598454419e-08	0	0	0	4.80503336855423e-08	1.2130553971103e-07	1.05460902637756e-07	1.28077075386763e-06	2.12275465626234e-07	2.08462997317665e-08	2.64963270791403e-08	1.07439855437526e-07	4.23958212078341e-08	4.2582296489012e-08	2.033069088567e-08	1.49978061021761e-07	3.71645776085947e-08	4.45081246911136e-08	3.7354310019668e-08	4.06719218404967e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25517760763148e-07	1.15901715345387e-07	5.26939797128178e-07	0	2.20628792057364e-07	9.05211431527221e-07	0	0	0	0	0
|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris|Streptomyces_beijiangensis	0	3.75468198888475e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.56738130321328e-09	0	0	1.76093801624123e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33285565921861e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68952607562165e-08	0	0	0	8.35424891984679e-09	7.92657667812205e-09	0	0	8.50232321282131e-09	0	0	0	0	3.05077874788474e-08	3.80847629718607e-08	1.7418327292251e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29293646141646e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73671413685307e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25944584382872e-07	0	0
|Chloroflexi|Chloroflexia|Chloroflexales|Oscillochloridaceae|Oscillochloris|Unassigned	0	0	0	0	1.48406026269729e-08	0	0	0	0	0	0	1.63009961797508e-08	0	0	0	2.08136077360067e-08	2.74598442415846e-08	2.06634333326071e-08	3.82695252128531e-08	0	0	3.52187603248247e-08	0	7.88336601927859e-09	6.59184474803982e-09	1.54453478110475e-08	0	4.69984927636802e-08	1.1096536006021e-08	5.03165421758655e-09	0	8.04818960032938e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25261784471215e-08	2.57787266046806e-08	0	3.2952893577349e-08	1.77594789456214e-08	2.59686377195247e-08	0	0	1.30300015503399e-08	1.67872801472502e-08	1.15836400559485e-08	1.06643789694708e-08	8.01001261906711e-09	3.71467155482447e-08	2.94782021118205e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67084978396936e-08	0	0	0	0	7.35157432137231e-09	2.50316096401795e-08	2.7884279292617e-08	0	6.10155749576948e-08	0	3.4836654584502e-08	0	2.93004479950597e-08	0	1.18049956380541e-07	4.2559718520236e-08	1.37100755011899e-07	2.7341599519116e-07	4.19814620359015e-08	1.40551235197987e-07	3.11599924144115e-07	2.66106636380183e-08	2.58505699188981e-07	1.84194780085708e-08	2.8870255512732e-07	5.47209995118887e-08	5.14187909868824e-08	2.35893989123341e-07	0	0	0	2.0237669162882e-08	6.23273726550495e-08	3.45379180577533e-08	0	2.62995661018686e-08	0	2.51004016064257e-08	0	0	0	2.29701854434588e-08	1.25952430197591e-07	4.29850730568588e-08	9.04216311585135e-07	2.24729312715039e-08	0	1.87152751547636e-08	1.60074313463154e-08	1.06041727455414e-07	1.83434916913317e-07	1.29809497034152e-08	4.40702555260016e-08	6.91599917839685e-08	7.77687772946609e-09	1.94329376068747e-08	0	5.88913359593909e-09	0	0	4.27620998168755e-09	0	0	0	4.67117924374813e-09	0	4.78532669078154e-09	1.02068727107107e-08	1.9200760288665e-08	7.97815318379223e-08	3.32872554499767e-08	4.21377313888175e-08	6.45707016898153e-09	0	8.26233413219639e-09	8.949637596955e-09	0	0	7.03157196908837e-08	0	2.73541104761949e-08	0	6.8643333836489e-09	2.42611079422061e-08	1.31826128297196e-08	2.91084262242644e-08	1.59206599219675e-07	0	1.32481635395701e-08	4.29759421750103e-08	2.82638808052227e-08	1.0645574122253e-08	0	3.74945152554403e-08	0	1.33524374073341e-07	0	1.35573072801656e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.15021854152289e-07	0	0	1.31734949282045e-07	0	0	1.29315918789603e-07	0	0	0	0	0
|Chloroflexi|Chloroflexia|Herpetosiphonales|Herpetosiphonaceae|Herpetosiphon|Cystobacter_badius	0	0	0	0	1.48406026269729e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88336601927859e-09	0	0	0	0	0	5.03165421758655e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06643789694708e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3670799759558e-07	0	0	0	0	0	0	0	0	0	0	0	6.61454405947798e-08	0	0	0	0	0	0	3.41188132398601e-08	2.51004016064257e-08	3.24245440866846e-08	0	0	0	6.29762150987954e-08	0	0	0	0	0	0	0	0	0	0	2.76639967135874e-08	0	0	0	0	0	0	0	0	0	3.8613219116683e-09	0	7.72932596464115e-09	0	0	0	0	0	0	0	0	0	0	0	0	1.17192866151473e-08	0	9.11803682539828e-09	0	6.8643333836489e-09	0	0	1.45542131121322e-08	0	0	0	0	0	0	0	1.87472576277201e-08	1.23881925361982e-08	0	0	1.35573072801656e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31734949282045e-07	0	0	0	0	0	0	0	0
|Chloroflexi|Chloroflexia|Herpetosiphonales|Herpetosiphonaceae|Herpetosiphon|Herpetosiphon_geysericola	7.04477988085329e-08	5.81975708277136e-06	4.59941944796426e-07	3.16987789066362e-07	5.93624105078915e-08	7.00939026955926e-08	5.05309940912019e-08	1.91496274997443e-08	0	1.64563438996996e-07	7.7368170082696e-08	4.97180383482399e-07	3.92603880682089e-06	1.39393094548233e-07	1.84472547723073e-06	0	0	0	0	0	0	0	0	0	0	0	1.06980819209273e-07	0	0	0	7.98326778732654e-08	8.04818960032938e-09	2.9160467789734e-07	5.37126378286715e-08	1.46913483060717e-07	8.65991235838347e-07	0	1.06311645062785e-06	0	2.14156928905159e-08	9.91992329461532e-09	7.26896439075192e-09	2.0044523834114e-08	2.54335377687001e-08	0	0	0	0	0	0	0	6.99856697765582e-08	0	0	0	0	0	8.01001261906711e-09	0	0	0	0	0	0	0	0	0	0	0	2.71487524794844e-08	0	0	1.01299773106422e-08	0	0	0	0	0	0	0	0	0	0	0	1.2203114991539e-07	0	1.04509963753506e-07	2.59757795078166e-08	0	0	0	0	0	0	0	0	0	0	0	1.84194780085708e-08	2.8870255512732e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48294058461191e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38319983567937e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91084262242644e-08	0	0	5.29926541582806e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
|Chloroflexi|Chloroflexia|Herpetosiphonales|Herpetosiphonaceae|Herpetosiphon|Kallotenue_papyrolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08136077360067e-08	0	0	0	0	0	1.76093801624123e-08	0	0	0	0	0	0	1.1096536006021e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29843188597623e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82748538011696e-07	0	0	3.47342827370615e-07	4.63320463320463e-07	4.93461633358006e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
