TAD2	TAD3	TAD4	TAD6	TAD7	TAD9	TAD10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH10	species	ID
bacOTU_420	1e-04	1e-04	1e-04	0.269473402447365	0.209892959104933	0.0866089784467898	0.158148742864494	1e-04	0.189627559913215	1e-04	0.0497398908863573	0.0790062675997964	0.0375846638994588	0.229903247515149	0.0841839295514568	0.340950065748273	bac	bacOTU_420
bacOTU_442	0.851926885436823	0.223075955276375	0.662640330154977	1e-04	0.209892959104933	0.346135913787159	1e-04	0.132210616113183	0.189627559913215	1e-04	0.0497398908863573	0.0527041783998643	0.0375846638994588	0.229903247515149	1e-04	0.340950065748273	bac	bacOTU_442
bacOTU_452	1e-04	1e-04	0.132608066030995	1e-04	0.209892959104933	1e-04	0.158148742864494	0.198265924169775	1e-04	0.192364144478968	0.0497398908863573	0.0790062675997964	1e-04	0.229903247515149	1e-04	1e-04	bac	bacOTU_452
bacOTU_543	0.851926885436823	0.44605191055275	0.662640330154977	0.269473402447365	0.629478877314798	0.17311795689358	0.316197485728989	0.264321232226366	0.189627559913215	0.0962320722394839	1e-04	0.0527041783998643	0.0750693277989176	0.229903247515149	0.0841839295514568	0.113716688582758	bac	bacOTU_543
bacOTU_549	2.98149409902888	2.00688359748737	2.12022905649593	2.15508721957892	1.88823663194439	1.03820774136148	0.948392457186966	0.792763696679099	2.08490315904537	0.48076036119742	1.19145738127258	0.131610445999661	0.412431302894047	2.75773897018179	0.672771436411654	1.24988357441034	bac	bacOTU_549
bacOTU_56	20.0180318077653	2.6758114633165	3.84283391489887	1.07759360978946	9.44078315972197	1.55726161204222	5.37375725739281	1.91570393364115	8.7183677560079	2.88406216718452	1.88641585368158	1.78864206559539	1.76187920327456	7.12400067296962	3.61570897071264	6.13540118346892	bac	bacOTU_56
bacOTU_57	9.37019573980505	3.567715284422	1.06016452824796	25.3211998300523	3.56658030478385	1.21122569825506	2.05473365723843	0.924874312792282	0.947737799566077	0.288496216718452	0.496498908863573	0.184214624399525	0.412431302894047	1.14911623757575	0.588687506860198	1.47711695157585	bac	bacOTU_57
bacOTU_573	1.27784032815523	0.223075955276375	0.132608066030995	1.61634041468419	2.09802959104933	1e-04	0.158148742864494	1e-04	0.379155119826431	1e-04	0.0497398908863573	0.0527041783998643	0.150038655597835	0.229903247515149	0.0841839295514568	0.113716688582758	bac	bacOTU_573
bacOTU_577	2.12966721359206	0.44605191055275	0.662640330154977	0.269473402447365	2.09802959104933	0.692171827574318	0.316197485728989	0.198265924169775	0.189627559913215	0.288496216718452	0.0497398908863573	0.0264020891999321	0.225007983396753	0.229903247515149	0.0841839295514568	0.340950065748273	bac	bacOTU_577
bacOTU_58	7.6665419689314	3.12176337386925	1.32518066030995	44.4467114038153	3.77637326388879	0.432644892233949	0.316197485728989	0.198265924169775	1.32679291939251	0.961420722394839	0.347579236204501	0.315725070399186	0.524885294592423	1e-04	0.672771436411654	0.681800131496547	bac	bacOTU_58
bacOTU_60	5.96288819805776	1.33795573165825	5.03540650917783	0.269473402447365	8.81140428240717	0.17311795689358	2.52887988583191	2.3120357819807	17.0575803921894	0.961420722394839	0.496498908863573	0.473537605598778	0.712308614089717	12.8690818608483	13.5376126577845	5.56731774055513	bac	bacOTU_60
bacOTU_65	18.7402914796101	3.79069123969837	4.77039037711584	0.808220207342095	6.29388877314798	1.90329752582937	2.52887988583191	0.924874312792282	2.08490315904537	0.288496216718452	0.248299454431786	0.184214624399525	0.487400630692965	4.36636170278783	0.588687506860198	1.59073364015861	bac	bacOTU_65
bacOTU_656	0.851926885436823	0.223075955276375	0.132608066030995	0.269473402447365	0.209892959104933	0.17311795689358	1e-04	0.198265924169775	0.379155119826431	0.0962320722394839	0.0497398908863573	0.0527041783998643	0.150038655597835	0.229903247515149	0.0841839295514568	0.227333377165516	bac	bacOTU_656
bacOTU_667	4.68514786990252	5.79747483718574	3.97534198092986	1.07759360978946	1.88823663194439	1.12471671980827	1.10644120005146	0.198265924169775	1.32679291939251	0.288496216718452	0.496498908863573	0.210516713599457	0.487400630692965	0.229903247515149	1.09319108416894	0.340950065748273	bac	bacOTU_667
bacOTU_68	22.9994259067942	6.91235461356762	2.65026132061991	34.2105221108154	5.45471693672825	3.46045913787159	3.00302611442539	0.0661553080565915	4.16970631809074	0.673024505676387	0.347579236204501	0.236818802799389	0.150038655597835	2.75773897018179	2.69078574564662	0.681800131496547	bac	bacOTU_68
bacOTU_79	8.51836885436823	0.892003821105499	3.18029358474389	0.808220207342095	1.67844367283946	0.605662849127528	1.73863617150944	0.924874312792282	3.03254095861145	0.48076036119742	0.297939345318144	0.49983969479871	0.487400630692965	10.5710493856969	2.10219823878642	3.74945072323101	bac	bacOTU_79
bacOTU_80	14.9070704951444	3.79069123969837	1.32518066030995	1.07759360978946	2.72740846836412	0.778680806021108	4.10936731447685	2.57625701420707	5.49639923748324	0.769156577915871	0.595778690636288	2.23577758199423	3.41120441485075	2.52793572266664	4.45654826622721	4.88561760905859	bac	bacOTU_80
bacOTU_813	0.851926885436823	1e-04	0.265116132061991	0.269473402447365	0.419685918209865	0.17311795689358	1e-04	0.0661553080565915	0.189627559913215	0.0962320722394839	0.0497398908863573	0.184214624399525	0.262492647296212	0.459706495030298	0.25235178865437	0.340950065748273	bac	bacOTU_813
bacOTU_817	2.98149409902888	0.44605191055275	0.530132264123982	1e-04	10.0701620370368	1e-04	0.316197485728989	0.330376540282958	7.58120239652861	1e-04	0.248299454431786	0.105308356799729	0.0375846638994588	2.29813247515149	1.34544287282331	0.909033508662062	bac	bacOTU_817
bacOTU_82	0.851926885436823	0.44605191055275	0.530132264123982	0.269473402447365	0.419685918209865	0.0866089784467898	0.474246228593483	1.12304023696206	2.4639582788718	0.192364144478968	0.149019672659072	3.86650711239002	0.262492647296212	0.459706495030298	1.42952680237477	3.52221734606549	bac	bacOTU_82
bacOTU_84	1.27784032815523	0.892003821105499	0.265116132061991	1.07759360978946	2.09802959104933	0.0866089784467898	1.42253868578045	0.330376540282958	26.5339583878501	0.384628288957936	3.52453225293137	0.210516713599457	1.34954790038052	1.14911623757575	3.19528932295536	0.909033508662062	bac	bacOTU_84
bacOTU_853	1.27784032815523	0.669027865829124	0.795148396185973	0.269473402447365	0.629478877314798	0.519153870680739	1e-04	0.330376540282958	0.189627559913215	0.0962320722394839	0.0993797817727146	0.0264020891999321	0.150038655597835	0.459706495030298	0.0841839295514568	0.568183442913789	bac	bacOTU_853
bacOTU_879	1.70375377087365	0.892003821105499	0.265116132061991	1.07759360978946	1.04906479552466	0.519153870680739	1.26448994291596	0.132210616113183	0.758210239652861	0.288496216718452	0.0993797817727146	0.105308356799729	0.187523319497294	0.459706495030298	0.336435718205827	0.227333377165516	bac	bacOTU_879
bacOTU_88	14.0552436097076	2.45283550804012	2.25273712252692	0.53884680489473	4.19595918209865	0.951698762914687	2.8449773715609	4.42580563979163	4.35923387800395	0.48076036119742	0.496498908863573	0.36832924879905	1.42451722817943	20.9121955238786	1.09319108416894	8.29411826654132	bac	bacOTU_88
bacOTU_90	4.68514786990252	2.00688359748737	1.32518066030995	1.07759360978946	2.09802959104933	0.865189784467898	0.948392457186966	1.71753800947138	5.30687167757003	0.576892433436903	0.397219127090858	0.0790062675997964	0.449915966793506	4.59616495030298	1.34544287282331	1.59073364015861	bac	bacOTU_90
bacOTU_92	4.68514786990252	0.892003821105499	0.795148396185973	0.269473402447365	1.2588577546296	0.605662849127528	0.948392457186966	0.264321232226366	0.379155119826431	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0750693277989176	2.29813247515149	0.0841839295514568	2.49966714882067	bac	bacOTU_92
bacOTU_921	1.27784032815523	0.223075955276375	0.132608066030995	1e-04	0.209892959104933	0.17311795689358	0.158148742864494	1e-04	0.947737799566077	0.288496216718452	0.347579236204501	0.552443873198575	0.112553991698376	0.229903247515149	0.840939295514568	0.454566754331031	bac	bacOTU_921
bacOTU_95	7.6665419689314	2.00688359748737	2.65026132061991	0.53884680489473	2.72740846836412	1.12471671980827	0.790343714322472	0.726708388622507	1.13726535947929	0.48076036119742	0.149019672659072	0.210516713599457	0.449915966793506	1.14911623757575	0.672771436411654	1.24988357441034	bac	bacOTU_95
bacOTU_96	18.3143780368917	3.79069123969837	3.31280165077489	1.07759360978946	6.08409581404305	2.59536935340369	3.31912360015438	1.51937208530161	2.08490315904537	1.15368486687381	0.992897817727146	0.605048051598439	0.674823950190259	6.43459093042417	0.756855365963111	3.29498396889998	bac	bacOTU_96
bacOTU_98	5.53697475533935	1.783907642211	5.30042264123982	0.808220207342095	4.40575214120358	0.605662849127528	0.474246228593483	0.792763696679099	2.4639582788718	0.673024505676387	0.248299454431786	0.0790062675997964	1e-04	0.229903247515149	0.588687506860198	0.454566754331031	bac	bacOTU_98
bacOTU_99	6.38880164077617	1.11497977638187	1.06016452824796	0.53884680489473	2.09802959104933	0.778680806021108	0.948392457186966	0.264321232226366	0.568682679739646	0.0962320722394839	0.0497398908863573	0.0527041783998643	0.0750693277989176	3.90675520775753	0.0841839295514568	1.47711695157585	bac	bacOTU_99
bacOTU_1000	0.426013442718411	1e-04	0.265116132061991	1e-04	0.209892959104933	0.0866089784467898	0.158148742864494	0.0661553080565915	1e-04	1e-04	0.0497398908863573	0.0264020891999321	0.0375846638994588	1e-04	0.0841839295514568	0.113716688582758	bac	bacOTU_1000
bacOTU_1001	1.27784032815523	0.223075955276375	0.265116132061991	0.269473402447365	0.209892959104933	0.259626935340369	0.158148742864494	0.198265924169775	0.758210239652861	0.192364144478968	0.149019672659072	0.131610445999661	0.150038655597835	1e-04	0.672771436411654	0.568183442913789	bac	bacOTU_1001
bacOTU_1009	0.851926885436823	0.223075955276375	0.132608066030995	1e-04	0.419685918209865	1e-04	1e-04	1e-04	0.379155119826431	0.192364144478968	0.0497398908863573	0.0790062675997964	0.112553991698376	0.229903247515149	0.168267859102914	0.340950065748273	bac	bacOTU_1009
bacOTU_1013	0.426013442718411	1e-04	0.265116132061991	0.269473402447365	0.419685918209865	1e-04	0.790343714322472	0.528542464452732	6.06498191722289	0.192364144478968	0.0993797817727146	0.0790062675997964	0.150038655597835	4.36636170278783	2.01811430923496	1.02265019724482	bac	bacOTU_1013
bacOTU_1014	0.426013442718411	1e-04	1e-04	1e-04	1e-04	1e-04	0.158148742864494	0.0661553080565915	0.189627559913215	0.0962320722394839	1e-04	0.0264020891999321	0.0375846638994588	0.229903247515149	0.0841839295514568	1e-04	bac	bacOTU_1014
bacOTU_1022	0.426013442718411	1e-04	0.397624198092986	0.269473402447365	0.83927183641973	0.17311795689358	0.158148742864494	0.264321232226366	0.189627559913215	1e-04	0.0497398908863573	0.0527041783998643	0.0750693277989176	1.14911623757575	1e-04	1.36350026299309	bac	bacOTU_1022
bacOTU_1038	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0661553080565915	0.189627559913215	1e-04	0.0497398908863573	0.0264020891999321	0.0750693277989176	0.229903247515149	1e-04	0.113716688582758	bac	bacOTU_1038
bacOTU_104	4.68514786990252	0.669027865829124	1.32518066030995	0.269473402447365	1.04906479552466	0.346135913787159	1.42253868578045	2.84047824643344	2.65348583878502	0.0962320722394839	0.0993797817727146	0.236818802799389	0.225007983396753	0.919312990060596	1.68177859102914	2.49966714882067	bac	bacOTU_104
bacOTU_107	6.38880164077617	7.35830652412037	1.19267259427896	1.34696701223683	1.2588577546296	7.18034521108355	1.10644120005146	0.0661553080565915	0.189627559913215	1e-04	1e-04	0.0264020891999321	0.112553991698376	0.229903247515149	0.0841839295514568	0.454566754331031	bac	bacOTU_107
bacOTU_1077	0.426013442718411	0.223075955276375	0.132608066030995	1e-04	0.209892959104933	0.0866089784467898	0.158148742864494	1e-04	1e-04	0.0962320722394839	1e-04	0.0264020891999321	0.0375846638994588	0.229903247515149	1e-04	1e-04	bac	bacOTU_1077
bacOTU_1098	1.27784032815523	1e-04	0.265116132061991	1e-04	0.209892959104933	0.0866089784467898	1e-04	0.264321232226366	0.189627559913215	1e-04	0.0497398908863573	0.0264020891999321	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1098
bacOTU_110	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.158148742864494	0.0661553080565915	3.79065119826431	0.48076036119742	0.297939345318144	1.20999610319688	2.24917983396753	1e-04	2.5226178865437	1.13626688582758	bac	bacOTU_110
bacOTU_113	1.70375377087365	1.56093168693462	0.795148396185973	0.269473402447365	0.209892959104933	0.865189784467898	0.316197485728989	0.0661553080565915	5.11734411765681	1e-04	0.0497398908863573	0.157912535199593	0.187523319497294	0.229903247515149	0.672771436411654	0.340950065748273	bac	bacOTU_113
bacOTU_1131	0.426013442718411	0.223075955276375	0.265116132061991	1e-04	0.209892959104933	0.0866089784467898	0.316197485728989	0.0661553080565915	1e-04	0.0962320722394839	1e-04	1e-04	0.0750693277989176	1e-04	1e-04	0.227333377165516	bac	bacOTU_1131
bacOTU_115	0.426013442718411	0.44605191055275	0.397624198092986	1e-04	0.629478877314798	0.0866089784467898	0.158148742864494	0.726708388622507	2.65348583878502	1e-04	1e-04	1e-04	0.0375846638994588	3.21734546521209	1e-04	3.86306741181377	bac	bacOTU_115
bacOTU_118	6.38880164077617	0.892003821105499	1.19267259427896	0.269473402447365	1.2588577546296	0.605662849127528	0.316197485728989	0.528542464452732	0.758210239652861	0.48076036119742	0.843978145068074	0.315725070399186	1.64942521157619	1.14911623757575	0.588687506860198	1.70435032874137	bac	bacOTU_118
bacOTU_120	1.70375377087365	0.223075955276375	0.265116132061991	0.269473402447365	2.09802959104933	0.0866089784467898	0.474246228593483	1.12304023696206	2.27443071895858	0.0962320722394839	0.149019672659072	1e-04	0.0750693277989176	2.98754221769694	0.336435718205827	0.454566754331031	bac	bacOTU_120
bacOTU_122	0.426013442718411	0.669027865829124	0.265116132061991	0.269473402447365	0.419685918209865	0.0866089784467898	1.10644120005146	2.84047824643344	0.568682679739646	0.0962320722394839	1e-04	0.0264020891999321	1e-04	0.689509742545447	0.168267859102914	0.113716688582758	bac	bacOTU_122
bacOTU_125	3.8333209844657	0.223075955276375	0.397624198092986	1e-04	1.46865071373453	0.259626935340369	0.316197485728989	0.396431848339549	1.70584803921894	0.288496216718452	0.149019672659072	0.184214624399525	0.225007983396753	0.229903247515149	2.01811430923496	0.568183442913789	bac	bacOTU_125
bacOTU_131	1.70375377087365	1.56093168693462	1.06016452824796	0.269473402447365	0.629478877314798	0.519153870680739	0.632294971457978	0.726708388622507	1.70584803921894	0.865288650155355	0.198659563545429	0.315725070399186	0.262492647296212	1.83852598012119	0.925023225066025	0.909033508662062	bac	bacOTU_131
bacOTU_138	1.27784032815523	0.223075955276375	0.265116132061991	1e-04	0.83927183641973	0.0866089784467898	0.316197485728989	0.330376540282958	0.189627559913215	0.192364144478968	0.0993797817727146	0.0264020891999321	0.0375846638994588	0.919312990060596	0.0841839295514568	0.568183442913789	bac	bacOTU_138
bacOTU_140	1.70375377087365	1.11497977638187	0.927656462216968	1.34696701223683	0.419685918209865	1.21122569825506	1.10644120005146	0.0661553080565915	0.568682679739646	0.0962320722394839	3.07777323495415	0.342027159599118	0.187523319497294	0.229903247515149	0.672771436411654	0.113716688582758	bac	bacOTU_140
bacOTU_142	0.426013442718411	1e-04	0.132608066030995	1e-04	0.629478877314798	0.0866089784467898	0.474246228593483	0.792763696679099	2.27443071895858	0.0962320722394839	0.0993797817727146	0.0264020891999321	0.0375846638994588	2.52793572266664	0.25235178865437	0.227333377165516	bac	bacOTU_142
bacOTU_144	0.426013442718411	0.223075955276375	0.132608066030995	5.65694145139467	1e-04	0.0866089784467898	0.316197485728989	0.198265924169775	0.568682679739646	0.769156577915871	0.198659563545429	0.289422981199253	0.29997731119567	1e-04	0.0841839295514568	0.340950065748273	bac	bacOTU_144
bacOTU_148	1.70375377087365	0.223075955276375	1.19267259427896	1e-04	0.209892959104933	0.0866089784467898	0.316197485728989	1e-04	1.70584803921894	0.192364144478968	0.198659563545429	0.131610445999661	0.0750693277989176	0.229903247515149	0.336435718205827	0.454566754331031	bac	bacOTU_148
bacOTU_149	2.98149409902888	0.44605191055275	1.45768872634095	0.53884680489473	1.04906479552466	0.519153870680739	0.790343714322472	0.264321232226366	0.758210239652861	1e-04	1e-04	0.0264020891999321	0.0375846638994588	0.689509742545447	0.0841839295514568	0.227333377165516	bac	bacOTU_149
bacOTU_150	0.851926885436823	1e-04	0.530132264123982	1e-04	0.83927183641973	0.0866089784467898	0.158148742864494	0.990929620848873	0.758210239652861	0.288496216718452	0.149019672659072	0.131610445999661	0.824762605788094	1.14911623757575	0.420519647757284	1.24988357441034	bac	bacOTU_150
bacOTU_151	0.851926885436823	2.00688359748737	1.59019679237195	6.73443506118413	0.209892959104933	0.692171827574318	0.790343714322472	0.0661553080565915	0.568682679739646	0.0962320722394839	0.0497398908863573	0.0264020891999321	1e-04	0.459706495030298	0.25235178865437	1e-04	bac	bacOTU_151
bacOTU_153	2.12966721359206	1e-04	0.530132264123982	1e-04	0.629478877314798	0.0866089784467898	0.316197485728989	0.198265924169775	0.189627559913215	1e-04	1e-04	0.0264020891999321	0.0375846638994588	2.06832922763634	0.0841839295514568	1.24988357441034	bac	bacOTU_153
bacOTU_154	2.12966721359206	0.44605191055275	0.795148396185973	0.269473402447365	1.46865071373453	0.346135913787159	0.790343714322472	0.264321232226366	1.13726535947929	0.192364144478968	0.0993797817727146	0.157912535199593	0.150038655597835	0.229903247515149	0.420519647757284	0.795416820079305	bac	bacOTU_154
bacOTU_155	6.38880164077617	1e-04	0.530132264123982	1e-04	1.2588577546296	0.17311795689358	0.316197485728989	0.198265924169775	0.568682679739646	0.48076036119742	0.149019672659072	0.105308356799729	0.150038655597835	0.689509742545447	0.25235178865437	0.909033508662062	bac	bacOTU_155
bacOTU_156	0.851926885436823	0.44605191055275	0.132608066030995	0.269473402447365	0.419685918209865	0.17311795689358	0.632294971457978	1e-04	20.0900213508008	1e-04	2.58137432609058	0.0790062675997964	0.0375846638994588	1e-04	0.504603577308741	0.113716688582758	bac	bacOTU_156
bacOTU_157	0.426013442718411	0.223075955276375	0.132608066030995	0.269473402447365	0.209892959104933	0.0866089784467898	0.158148742864494	0.198265924169775	0.189627559913215	1e-04	1e-04	1e-04	1e-04	1.14911623757575	1e-04	4.54476754331031	bac	bacOTU_157
bacOTU_159	0.851926885436823	0.44605191055275	0.530132264123982	0.269473402447365	0.419685918209865	0.259626935340369	0.474246228593483	0.198265924169775	0.568682679739646	0.288496216718452	0.198659563545429	0.289422981199253	0.337461975095129	0.459706495030298	0.336435718205827	0.568183442913789	bac	bacOTU_159
bacOTU_162	0.426013442718411	1e-04	0.132608066030995	0.269473402447365	1e-04	1e-04	0.474246228593483	1e-04	0.947737799566077	0.0962320722394839	1.53893661747708	1e-04	0.6373392862908	1e-04	0.504603577308741	0.113716688582758	bac	bacOTU_162
bacOTU_163	2.98149409902888	0.44605191055275	0.397624198092986	1e-04	0.629478877314798	0.346135913787159	0.474246228593483	0.198265924169775	0.189627559913215	0.192364144478968	0.0497398908863573	0.0790062675997964	0.262492647296212	0.919312990060596	0.0841839295514568	1.02265019724482	bac	bacOTU_163
bacOTU_167	0.426013442718411	1e-04	0.132608066030995	0.269473402447365	0.209892959104933	0.0866089784467898	0.158148742864494	0.0661553080565915	0.189627559913215	1e-04	1e-04	0.0527041783998643	0.0375846638994588	0.229903247515149	1e-04	0.113716688582758	bac	bacOTU_167
bacOTU_168	0.426013442718411	1e-04	0.132608066030995	3.23258082936838	1.67844367283946	1e-04	0.158148742864494	0.198265924169775	0.189627559913215	1e-04	0.248299454431786	0.0264020891999321	0.0750693277989176	0.229903247515149	1e-04	0.113716688582758	bac	bacOTU_168
bacOTU_169	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.379155119826431	0.0962320722394839	0.0497398908863573	0.920673121997625	0.0375846638994588	1e-04	0.336435718205827	0.227333377165516	bac	bacOTU_169
bacOTU_170	1.27784032815523	1.33795573165825	0.397624198092986	1.34696701223683	0.629478877314798	0.432644892233949	1.58058742864494	1.25515085307524	0.947737799566077	0.0962320722394839	1e-04	0.0264020891999321	0.0750693277989176	1.37891948509089	0.0841839295514568	3.40860065748273	bac	bacOTU_170
bacOTU_172	0.851926885436823	1e-04	0.132608066030995	0.269473402447365	0.419685918209865	0.0866089784467898	0.158148742864494	0.0661553080565915	1e-04	0.0962320722394839	1e-04	0.0527041783998643	0.0750693277989176	1e-04	1e-04	0.340950065748273	bac	bacOTU_172
bacOTU_173	0.851926885436823	0.223075955276375	0.265116132061991	1e-04	0.209892959104933	0.0866089784467898	0.474246228593483	0.198265924169775	0.947737799566077	0.0962320722394839	0.0993797817727146	0.0527041783998643	1e-04	1.83852598012119	0.25235178865437	0.227333377165516	bac	bacOTU_173
bacOTU_174	1e-04	0.223075955276375	0.397624198092986	1e-04	1e-04	0.0866089784467898	0.632294971457978	0.198265924169775	0.379155119826431	1e-04	1e-04	1e-04	1e-04	0.459706495030298	1e-04	2.49966714882067	bac	bacOTU_174
bacOTU_175	2.55558065631047	0.669027865829124	0.927656462216968	0.269473402447365	1.2588577546296	0.346135913787159	0.790343714322472	0.330376540282958	1.32679291939251	0.384628288957936	0.446859017977216	0.131610445999661	0.150038655597835	0.919312990060596	0.336435718205827	0.909033508662062	bac	bacOTU_175
bacOTU_178	4.25923442718411	1e-04	0.265116132061991	1e-04	0.83927183641973	0.0866089784467898	0.158148742864494	0.396431848339549	1.13726535947929	0.192364144478968	0.198659563545429	0.236818802799389	0.187523319497294	0.919312990060596	0.420519647757284	0.681800131496547	bac	bacOTU_178
bacOTU_180	2.55558065631047	0.44605191055275	0.530132264123982	0.269473402447365	1.04906479552466	0.259626935340369	1e-04	0.396431848339549	0.189627559913215	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.150038655597835	0.919312990060596	1e-04	0.454566754331031	bac	bacOTU_180
bacOTU_181	0.426013442718411	1e-04	0.265116132061991	1e-04	1e-04	0.17311795689358	1e-04	0.264321232226366	0.189627559913215	1e-04	1e-04	0.0527041783998643	1e-04	0.689509742545447	0.0841839295514568	4.77200092047583	bac	bacOTU_181
bacOTU_182	11.4997629533971	1e-04	0.530132264123982	1e-04	1e-04	1e-04	0.158148742864494	0.198265924169775	0.379155119826431	0.0962320722394839	0.149019672659072	1.05218356799729	0.225007983396753	1e-04	0.25235178865437	1.02265019724482	bac	bacOTU_182
bacOTU_185	0.851926885436823	0.223075955276375	0.265116132061991	1e-04	0.629478877314798	0.17311795689358	0.316197485728989	0.132210616113183	0.379155119826431	0.0962320722394839	0.0497398908863573	0.105308356799729	0.112553991698376	1e-04	0.336435718205827	0.340950065748273	bac	bacOTU_185
bacOTU_186	1.70375377087365	0.892003821105499	0.265116132061991	0.808220207342095	0.419685918209865	0.259626935340369	1.10644120005146	1.18909554501865	0.568682679739646	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0375846638994588	2.29813247515149	0.0841839295514568	1.36350026299309	bac	bacOTU_186
bacOTU_188	5.53697475533935	0.44605191055275	0.927656462216968	0.269473402447365	1.2588577546296	0.519153870680739	0.474246228593483	0.396431848339549	0.758210239652861	0.288496216718452	0.397219127090858	0.263120891999321	0.93721659748647	0.689509742545447	0.420519647757284	0.909033508662062	bac	bacOTU_188
bacOTU_191	0.426013442718411	1e-04	0.132608066030995	1e-04	1e-04	1e-04	0.158148742864494	0.0661553080565915	1e-04	0.0962320722394839	0.0497398908863573	0.105308356799729	0.562369958491882	1e-04	1e-04	0.568183442913789	bac	bacOTU_191
bacOTU_192	0.851926885436823	0.44605191055275	0.662640330154977	1e-04	0.629478877314798	0.17311795689358	0.158148742864494	0.0661553080565915	1e-04	0.0962320722394839	1e-04	0.0264020891999321	0.0750693277989176	0.229903247515149	0.0841839295514568	0.227333377165516	bac	bacOTU_192
bacOTU_193	0.426013442718411	0.223075955276375	0.265116132061991	0.269473402447365	0.419685918209865	0.259626935340369	0.158148742864494	0.0661553080565915	1e-04	0.0962320722394839	1e-04	1e-04	1e-04	0.229903247515149	1e-04	0.113716688582758	bac	bacOTU_193
bacOTU_194	3.8333209844657	0.892003821105499	1.19267259427896	1e-04	1.2588577546296	0.692171827574318	0.474246228593483	0.396431848339549	0.568682679739646	0.192364144478968	0.0993797817727146	0.105308356799729	0.150038655597835	0.459706495030298	0.25235178865437	1.36350026299309	bac	bacOTU_194
bacOTU_195	1.70375377087365	0.223075955276375	0.530132264123982	1e-04	0.419685918209865	0.0866089784467898	0.158148742864494	0.396431848339549	0.189627559913215	0.0962320722394839	1e-04	0.0790062675997964	0.412431302894047	0.919312990060596	1e-04	0.340950065748273	bac	bacOTU_195
bacOTU_196	7.6665419689314	0.223075955276375	0.265116132061991	0.269473402447365	0.209892959104933	0.0866089784467898	0.158148742864494	1e-04	1e-04	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0375846638994588	0.229903247515149	0.0841839295514568	0.113716688582758	bac	bacOTU_196
bacOTU_199	0.426013442718411	0.223075955276375	0.132608066030995	1e-04	0.209892959104933	1e-04	0.158148742864494	1e-04	1e-04	1e-04	1e-04	0.0264020891999321	0.0750693277989176	1e-04	0.0841839295514568	0.340950065748273	bac	bacOTU_199
bacOTU_201	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.947737799566077	0.384628288957936	0.149019672659072	0.0790062675997964	0.0750693277989176	1.14911623757575	0.588687506860198	0.681800131496547	bac	bacOTU_201
bacOTU_202	0.851926885436823	2.89878741859287	1e-04	1.88571381713156	3.14699438657399	0.0866089784467898	0.158148742864494	0.396431848339549	0.189627559913215	1e-04	1e-04	1e-04	0.0375846638994588	1e-04	0.0841839295514568	1e-04	bac	bacOTU_202
bacOTU_210	1.70375377087365	0.892003821105499	0.662640330154977	0.808220207342095	1.2588577546296	0.605662849127528	1.26448994291596	0.198265924169775	0.379155119826431	0.0962320722394839	0.0993797817727146	0.0264020891999321	0.112553991698376	0.459706495030298	0.0841839295514568	0.340950065748273	bac	bacOTU_210
bacOTU_211	2.12966721359206	0.669027865829124	0.397624198092986	5.3875680489473	0.629478877314798	0.259626935340369	0.632294971457978	0.594597772509324	0.947737799566077	0.0962320722394839	0.0497398908863573	1e-04	0.0375846638994588	2.52793572266664	0.0841839295514568	0.227333377165516	bac	bacOTU_211
bacOTU_213	4.25923442718411	1.11497977638187	0.795148396185973	0.808220207342095	1.04906479552466	0.432644892233949	1.26448994291596	0.264321232226366	0.758210239652861	0.0962320722394839	0.0993797817727146	0.0527041783998643	1.19960924478268	2.52793572266664	0.168267859102914	1.24988357441034	bac	bacOTU_213
bacOTU_216	1e-04	1e-04	0.132608066030995	1e-04	1e-04	1e-04	1e-04	0.132210616113183	0.189627559913215	1e-04	1e-04	0.0264020891999321	0.0375846638994588	1e-04	0.0841839295514568	0.113716688582758	bac	bacOTU_216
bacOTU_218	2.98149409902888	0.44605191055275	0.662640330154977	0.269473402447365	1.04906479552466	0.346135913787159	0.632294971457978	0.198265924169775	0.568682679739646	0.288496216718452	0.248299454431786	0.0790062675997964	0.225007983396753	0.919312990060596	0.25235178865437	0.681800131496547	bac	bacOTU_218
bacOTU_219	1.27784032815523	0.44605191055275	0.265116132061991	1e-04	0.629478877314798	1e-04	0.316197485728989	0.0661553080565915	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.227333377165516	bac	bacOTU_219
bacOTU_220	2.12966721359206	2.6758114633165	0.927656462216968	0.808220207342095	1.2588577546296	1.12471671980827	0.948392457186966	0.396431848339549	0.758210239652861	0.192364144478968	0.149019672659072	0.0264020891999321	0.112553991698376	2.06832922763634	0.0841839295514568	0.454566754331031	bac	bacOTU_220
